group_name,group_level,strata_name,strata_level,variable,variable_level,variable_type,estimate_type,estimate,cdm_name
Cohort name,new_users_hydroxychloroquine,Calendar time,before_pandemic,antithrombotics_m365_to_0,NA,binary,count,2124,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,before_pandemic,antithrombotics_m365_to_0,NA,binary,%,12.3166135111627,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,before_pandemic,anxiety_minf_to_0,NA,binary,count,4763,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,before_pandemic,anxiety_minf_to_0,NA,binary,%,27.6195998840244,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,before_pandemic,asthma_minf_to_0,NA,binary,count,2740,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,before_pandemic,asthma_minf_to_0,NA,binary,%,15.8886633806901,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,before_pandemic,beta_blocking_agents_m365_to_0,NA,binary,count,3677,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,before_pandemic,beta_blocking_agents_m365_to_0,NA,binary,%,21.3221223543056,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,before_pandemic,calicum_channel_blockers_m365_to_0,NA,binary,count,2958,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,before_pandemic,calicum_channel_blockers_m365_to_0,NA,binary,%,17.1527979124384,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,before_pandemic,chronic_kidney_disease_minf_to_0,NA,binary,count,1876,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,before_pandemic,chronic_kidney_disease_minf_to_0,NA,binary,%,10.8785155117425,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,before_pandemic,chronic_liver_disease_minf_to_0,NA,binary,count,1876,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,before_pandemic,chronic_liver_disease_minf_to_0,NA,binary,%,10.8785155117425,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,before_pandemic,copd_minf_to_0,NA,binary,count,1367,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,before_pandemic,copd_minf_to_0,NA,binary,%,7.92693534357785,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,before_pandemic,covid_minf_to_0,NA,binary,count,1102,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,before_pandemic,covid_minf_to_0,NA,binary,%,6.39025804581038,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,before_pandemic,dementia_minf_to_0,NA,binary,count,197,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,before_pandemic,dementia_minf_to_0,NA,binary,%,1.14236010437808,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,before_pandemic,depressive_disorder_minf_to_0,NA,binary,count,4012,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,before_pandemic,depressive_disorder_minf_to_0,NA,binary,%,23.2647144099739,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,before_pandemic,diabetes_minf_to_0,NA,binary,count,2626,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,before_pandemic,diabetes_minf_to_0,NA,binary,%,15.2276022035373,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,before_pandemic,diuretics_m365_to_0,NA,binary,count,3442,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,before_pandemic,diuretics_m365_to_0,NA,binary,%,19.9594085242099,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,before_pandemic,drugs_acid_related_disorder_m365_to_0,NA,binary,count,5323,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,before_pandemic,drugs_acid_related_disorder_m365_to_0,NA,binary,%,30.8669179472311,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,before_pandemic,drugs_for_obstructive_airway_diseases_m365_to_0,NA,binary,count,5117,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,before_pandemic,drugs_for_obstructive_airway_diseases_m365_to_0,NA,binary,%,29.6723688025515,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,before_pandemic,drugs_used_in_diabetes_m365_to_0,NA,binary,count,2113,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,before_pandemic,drugs_used_in_diabetes_m365_to_0,NA,binary,%,12.2528269063497,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,before_pandemic,gerd_minf_to_0,NA,binary,count,5006,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,before_pandemic,gerd_minf_to_0,NA,binary,%,29.0287039721658,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,before_pandemic,heart_failure_minf_to_0,NA,binary,count,947,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,before_pandemic,heart_failure_minf_to_0,NA,binary,%,5.4914467961728,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,before_pandemic,hiv_minf_to_0,NA,binary,count,24,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,before_pandemic,hiv_minf_to_0,NA,binary,%,0.139170774137431,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,before_pandemic,hormonal_contraceptices_systemic_m365_to_0,NA,binary,count,1523,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,before_pandemic,hormonal_contraceptices_systemic_m365_to_0,NA,binary,%,8.83154537547115,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,before_pandemic,hypertension_minf_to_0,NA,binary,count,8294,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,before_pandemic,hypertension_minf_to_0,NA,binary,%,48.0951000289939,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,before_pandemic,hypothyroidism_minf_to_0,NA,binary,count,3818,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,before_pandemic,hypothyroidism_minf_to_0,NA,binary,%,22.139750652363,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,before_pandemic,immunosupressants_m365_to_0,NA,binary,count,5107,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,before_pandemic,immunosupressants_m365_to_0,NA,binary,%,29.6143809799942,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,before_pandemic,infertility_minf_to_0,NA,binary,count,113,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,before_pandemic,infertility_minf_to_0,NA,binary,%,0.655262394897072,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,before_pandemic,inflammatory_bowel_disease_minf_to_0,NA,binary,count,282,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,before_pandemic,inflammatory_bowel_disease_minf_to_0,NA,binary,%,1.63525659611482,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,before_pandemic,lipid_modifying_agents_m365_to_0,NA,binary,count,4766,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,before_pandemic,lipid_modifying_agents_m365_to_0,NA,binary,%,27.6369962307915,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,before_pandemic,malaria_minf_to_0,NA,binary,count,<5,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,before_pandemic,malaria_minf_to_0,NA,binary,%,0.0173963467671789,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,before_pandemic,malignant_neoplastic_disease_minf_to_0,NA,binary,count,1965,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,before_pandemic,malignant_neoplastic_disease_minf_to_0,NA,binary,%,11.3946071325022,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,before_pandemic,myocardial_infarction_minf_to_0,NA,binary,count,226,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,before_pandemic,myocardial_infarction_minf_to_0,NA,binary,%,1.31052478979414,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,before_pandemic,number_visits,NA,numeric,median,1,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,before_pandemic,number_visits,NA,numeric,q25,1,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,before_pandemic,number_visits,NA,numeric,q75,1,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,before_pandemic,opioids_m365_to_0,NA,binary,count,5610,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,before_pandemic,opioids_m365_to_0,NA,binary,%,32.5311684546245,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,before_pandemic,osteoporosis_minf_to_0,NA,binary,count,1962,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,before_pandemic,osteoporosis_minf_to_0,NA,binary,%,11.377210785735,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,before_pandemic,pneumonia_minf_to_0,NA,binary,count,1260,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,before_pandemic,pneumonia_minf_to_0,NA,binary,%,7.30646564221513,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,before_pandemic,psycholeptics_m365_to_0,NA,binary,count,5012,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,before_pandemic,psycholeptics_m365_to_0,NA,binary,%,29.0634966657002,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,before_pandemic,psychostimulants_m365_to_0,NA,binary,count,666,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,before_pandemic,psychostimulants_m365_to_0,NA,binary,%,3.86198898231371,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,before_pandemic,rheumatoid_arthritis_minf_to_0,NA,binary,count,6963,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,before_pandemic,rheumatoid_arthritis_minf_to_0,NA,binary,%,40.3769208466222,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,before_pandemic,stroke_minf_to_0,NA,binary,count,365,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,before_pandemic,stroke_minf_to_0,NA,binary,%,2.1165555233401,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,before_pandemic,venous_thromboembolism_minf_to_0,NA,binary,count,553,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,before_pandemic,venous_thromboembolism_minf_to_0,NA,binary,%,3.20672658741664,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,before_pandemic,age_group,0 to 19,categorical,count,238,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,before_pandemic,age_group,0 to 19,categorical,%,1.38011017686286,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,before_pandemic,age_group,20 to 39,categorical,count,2531,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,before_pandemic,age_group,20 to 39,categorical,%,14.6767178892433,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,before_pandemic,age_group,40 to 59,categorical,count,7332,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,before_pandemic,age_group,40 to 59,categorical,%,42.5166714989852,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,before_pandemic,age_group,60 to 79,categorical,count,6141,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,before_pandemic,age_group,60 to 79,categorical,%,35.6103218324152,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,before_pandemic,age_group,80 to 150,categorical,count,1003,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,before_pandemic,age_group,80 to 150,categorical,%,5.81617860249348,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,before_pandemic,indication,malaria,categorical,count,<5,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,before_pandemic,indication,malaria,categorical,%,0.0115975645114526,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,before_pandemic,indication,multiple,categorical,count,<5,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,before_pandemic,indication,multiple,categorical,%,0.0057987822557263,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,before_pandemic,indication,none,categorical,count,10270,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,before_pandemic,indication,none,categorical,%,59.5534937663091,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,before_pandemic,indication,rheumatoid_arthritis,categorical,count,6972,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,before_pandemic,indication,rheumatoid_arthritis,categorical,%,40.4291098869237,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,before_pandemic,indication,covid,categorical,count,0,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,before_pandemic,indication,covid,categorical,%,0,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,before_pandemic,sex,Female,categorical,count,14130,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,before_pandemic,sex,Female,categorical,%,81.9367932734126,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,before_pandemic,sex,Male,categorical,count,3115,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,before_pandemic,sex,Male,categorical,%,18.0632067265874,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,before_pandemic,window,before_pandemic,categorical,count,17245,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,before_pandemic,window,before_pandemic,categorical,%,100,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,before_pandemic,window,after_fda_retraction,categorical,count,0,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,before_pandemic,window,after_fda_retraction,categorical,%,0,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,before_pandemic,window,during_hcq_use_for_covid,categorical,count,0,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,before_pandemic,window,during_hcq_use_for_covid,categorical,%,0,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,during_hcq_use_for_covid,number subjects,NA,NA,count,9565,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,during_hcq_use_for_covid,number records,NA,NA,count,9565,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,during_hcq_use_for_covid,age,NA,numeric,median,56,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,during_hcq_use_for_covid,age,NA,numeric,q25,44,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,during_hcq_use_for_covid,age,NA,numeric,q75,65,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,during_hcq_use_for_covid,future_observation,NA,numeric,median,717,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,during_hcq_use_for_covid,future_observation,NA,numeric,q25,287,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,during_hcq_use_for_covid,future_observation,NA,numeric,q75,742,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,during_hcq_use_for_covid,prior_history,NA,numeric,median,1170,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,during_hcq_use_for_covid,prior_history,NA,numeric,q25,704,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,during_hcq_use_for_covid,prior_history,NA,numeric,q75,1176,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,during_hcq_use_for_covid,cohort_end_date,NA,date,median,2020-04-18,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,during_hcq_use_for_covid,cohort_end_date,NA,date,q25,2020-04-03,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,during_hcq_use_for_covid,cohort_end_date,NA,date,q75,2020-06-16,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,during_hcq_use_for_covid,cohort_start_date,NA,date,median,2020-03-20,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,during_hcq_use_for_covid,cohort_start_date,NA,date,q25,2020-03-18,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,during_hcq_use_for_covid,cohort_start_date,NA,date,q75,2020-04-03,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,during_hcq_use_for_covid,agents_acting_on_renin_angiotensin_system_m365_to_0,NA,binary,count,2233,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,during_hcq_use_for_covid,agents_acting_on_renin_angiotensin_system_m365_to_0,NA,binary,%,23.3455305802405,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,during_hcq_use_for_covid,antibacterials_systemic_m365_to_0,NA,binary,count,6655,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,during_hcq_use_for_covid,antibacterials_systemic_m365_to_0,NA,binary,%,69.5765812859383,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,during_hcq_use_for_covid,antidepressants_m365_to_0,NA,binary,count,2423,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,during_hcq_use_for_covid,antidepressants_m365_to_0,NA,binary,%,25.3319393622582,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,during_hcq_use_for_covid,antiepileptics_m365_to_0,NA,binary,count,1602,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,during_hcq_use_for_covid,antiepileptics_m365_to_0,NA,binary,%,16.7485624673288,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,during_hcq_use_for_covid,antiinflammatory_antirheumatic_agents_m365_to_0,NA,binary,count,5035,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,during_hcq_use_for_covid,antiinflammatory_antirheumatic_agents_m365_to_0,NA,binary,%,52.639832723471,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,during_hcq_use_for_covid,antineoplastic_agents_m365_to_0,NA,binary,count,1018,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,during_hcq_use_for_covid,antineoplastic_agents_m365_to_0,NA,binary,%,10.64296915839,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,during_hcq_use_for_covid,antithrombotics_m365_to_0,NA,binary,count,892,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,during_hcq_use_for_covid,antithrombotics_m365_to_0,NA,binary,%,9.32566649242028,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,during_hcq_use_for_covid,anxiety_minf_to_0,NA,binary,count,2263,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,during_hcq_use_for_covid,anxiety_minf_to_0,NA,binary,%,23.659174072138,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,during_hcq_use_for_covid,asthma_minf_to_0,NA,binary,count,1258,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,during_hcq_use_for_covid,asthma_minf_to_0,NA,binary,%,13.1521170935703,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,during_hcq_use_for_covid,beta_blocking_agents_m365_to_0,NA,binary,count,1609,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,during_hcq_use_for_covid,beta_blocking_agents_m365_to_0,NA,binary,%,16.8217459487716,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,during_hcq_use_for_covid,calicum_channel_blockers_m365_to_0,NA,binary,count,1270,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,during_hcq_use_for_covid,calicum_channel_blockers_m365_to_0,NA,binary,%,13.2775744903293,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,during_hcq_use_for_covid,chronic_kidney_disease_minf_to_0,NA,binary,count,755,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,during_hcq_use_for_covid,chronic_kidney_disease_minf_to_0,NA,binary,%,7.89336121275484,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,during_hcq_use_for_covid,chronic_liver_disease_minf_to_0,NA,binary,count,755,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,during_hcq_use_for_covid,chronic_liver_disease_minf_to_0,NA,binary,%,7.89336121275484,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,during_hcq_use_for_covid,copd_minf_to_0,NA,binary,count,541,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,during_hcq_use_for_covid,copd_minf_to_0,NA,binary,%,5.65603763721903,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,during_hcq_use_for_covid,covid_minf_to_0,NA,binary,count,1230,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,during_hcq_use_for_covid,covid_minf_to_0,NA,binary,%,12.8593831677993,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,during_hcq_use_for_covid,dementia_minf_to_0,NA,binary,count,159,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,during_hcq_use_for_covid,dementia_minf_to_0,NA,binary,%,1.66231050705698,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,during_hcq_use_for_covid,depressive_disorder_minf_to_0,NA,binary,count,1649,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,during_hcq_use_for_covid,depressive_disorder_minf_to_0,NA,binary,%,17.2399372713016,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,during_hcq_use_for_covid,diabetes_minf_to_0,NA,binary,count,1252,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,during_hcq_use_for_covid,diabetes_minf_to_0,NA,binary,%,13.0893883951908,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,during_hcq_use_for_covid,diuretics_m365_to_0,NA,binary,count,1420,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,during_hcq_use_for_covid,diuretics_m365_to_0,NA,binary,%,14.845791949817,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,during_hcq_use_for_covid,drugs_acid_related_disorder_m365_to_0,NA,binary,count,2039,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,during_hcq_use_for_covid,drugs_acid_related_disorder_m365_to_0,NA,binary,%,21.3173026659697,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,during_hcq_use_for_covid,drugs_for_obstructive_airway_diseases_m365_to_0,NA,binary,count,2571,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,during_hcq_use_for_covid,drugs_for_obstructive_airway_diseases_m365_to_0,NA,binary,%,26.8792472556194,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,during_hcq_use_for_covid,drugs_used_in_diabetes_m365_to_0,NA,binary,count,1127,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,during_hcq_use_for_covid,drugs_used_in_diabetes_m365_to_0,NA,binary,%,11.7825405122844,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,during_hcq_use_for_covid,gerd_minf_to_0,NA,binary,count,2269,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,during_hcq_use_for_covid,gerd_minf_to_0,NA,binary,%,23.7219027705175,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,during_hcq_use_for_covid,heart_failure_minf_to_0,NA,binary,count,408,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,during_hcq_use_for_covid,heart_failure_minf_to_0,NA,binary,%,4.26555148980659,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,during_hcq_use_for_covid,hiv_minf_to_0,NA,binary,count,12,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,during_hcq_use_for_covid,hiv_minf_to_0,NA,binary,%,0.125457396759017,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,during_hcq_use_for_covid,hormonal_contraceptices_systemic_m365_to_0,NA,binary,count,679,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,during_hcq_use_for_covid,hormonal_contraceptices_systemic_m365_to_0,NA,binary,%,7.09879769994773,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,during_hcq_use_for_covid,hypertension_minf_to_0,NA,binary,count,3709,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,during_hcq_use_for_covid,hypertension_minf_to_0,NA,binary,%,38.7767903815996,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,during_hcq_use_for_covid,hypothyroidism_minf_to_0,NA,binary,count,1696,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,during_hcq_use_for_covid,hypothyroidism_minf_to_0,NA,binary,%,17.7313120752744,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,during_hcq_use_for_covid,immunosupressants_m365_to_0,NA,binary,count,1255,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,during_hcq_use_for_covid,immunosupressants_m365_to_0,NA,binary,%,13.1207527443806,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,during_hcq_use_for_covid,infertility_minf_to_0,NA,binary,count,51,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,during_hcq_use_for_covid,infertility_minf_to_0,NA,binary,%,0.533193936225823,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,during_hcq_use_for_covid,inflammatory_bowel_disease_minf_to_0,NA,binary,count,145,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,during_hcq_use_for_covid,inflammatory_bowel_disease_minf_to_0,NA,binary,%,1.51594354417146,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,during_hcq_use_for_covid,lipid_modifying_agents_m365_to_0,NA,binary,count,2511,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,during_hcq_use_for_covid,lipid_modifying_agents_m365_to_0,NA,binary,%,26.2519602718244,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,during_hcq_use_for_covid,malaria_minf_to_0,NA,binary,count,<5,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,during_hcq_use_for_covid,malaria_minf_to_0,NA,binary,%,0.0104547830632514,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,during_hcq_use_for_covid,malignant_neoplastic_disease_minf_to_0,NA,binary,count,1276,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,during_hcq_use_for_covid,malignant_neoplastic_disease_minf_to_0,NA,binary,%,13.3403031887088,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,during_hcq_use_for_covid,myocardial_infarction_minf_to_0,NA,binary,count,116,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,during_hcq_use_for_covid,myocardial_infarction_minf_to_0,NA,binary,%,1.21275483533717,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,during_hcq_use_for_covid,number_visits,NA,numeric,median,1,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,during_hcq_use_for_covid,number_visits,NA,numeric,q25,1,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,during_hcq_use_for_covid,number_visits,NA,numeric,q75,1,PHARMETRICS
