analysis_id,n_persons,person_days,n_events,incidence_start_date,incidence_end_date,person_years,incidence_100000_pys,incidence_100000_pys_95CI_lower,incidence_100000_pys_95CI_upper,cohort_obscured,result_obscured,outcome_cohort_id,outcome_cohort_name,analysis_outcome_washout,analysis_repeated_events,analysis_interval,analysis_complete_database_intervals,denominator_cohort_id,analysis_min_cell_count,denominator_cohort_name,denominator_age_group,denominator_sex,denominator_days_prior_history,denominator_start_date,denominator_end_date,denominator_strata_cohort_definition_id,denominator_strata_cohort_name,denominator_closed_cohort,cdm_name
10,95,2945,NA,2021-10-01,2021-10-31,8.062970568104038,NA,NA,NA,FALSE,TRUE,1,users_hydroxychloroquine,365,FALSE,months,TRUE,10,5,Denominator cohort 10,60 to 79,Both,365,2019-01-01,2022-06-01,2,rheumatoid_arthritis_no_covid,FALSE,PHARMETRICS
10,99,2930,NA,2021-11-01,2021-11-30,8.021902806297057,NA,NA,NA,FALSE,TRUE,1,users_hydroxychloroquine,365,FALSE,months,TRUE,10,5,Denominator cohort 10,60 to 79,Both,365,2019-01-01,2022-06-01,2,rheumatoid_arthritis_no_covid,FALSE,PHARMETRICS
10,99,3050,NA,2021-12-01,2021-12-31,8.350444900752908,NA,NA,NA,FALSE,TRUE,1,users_hydroxychloroquine,365,FALSE,months,TRUE,10,5,Denominator cohort 10,60 to 79,Both,365,2019-01-01,2022-06-01,2,rheumatoid_arthritis_no_covid,FALSE,PHARMETRICS
10,98,2982,NA,2022-01-01,2022-01-31,8.164271047227926,NA,NA,NA,FALSE,TRUE,1,users_hydroxychloroquine,365,FALSE,months,TRUE,10,5,Denominator cohort 10,60 to 79,Both,365,2019-01-01,2022-06-01,2,rheumatoid_arthritis_no_covid,FALSE,PHARMETRICS
10,99,2751,NA,2022-02-01,2022-02-28,7.531827515400411,NA,NA,NA,FALSE,TRUE,1,users_hydroxychloroquine,365,FALSE,months,TRUE,10,5,Denominator cohort 10,60 to 79,Both,365,2019-01-01,2022-06-01,2,rheumatoid_arthritis_no_covid,FALSE,PHARMETRICS
10,98,3032,NA,2022-03-01,2022-03-31,8.301163586584531,NA,NA,NA,FALSE,TRUE,1,users_hydroxychloroquine,365,FALSE,months,TRUE,10,5,Denominator cohort 10,60 to 79,Both,365,2019-01-01,2022-06-01,2,rheumatoid_arthritis_no_covid,FALSE,PHARMETRICS
10,9,270,NA,2022-04-01,2022-04-30,0.7392197125256673,NA,NA,NA,FALSE,TRUE,1,users_hydroxychloroquine,365,FALSE,months,TRUE,10,5,Denominator cohort 10,60 to 79,Both,365,2019-01-01,2022-06-01,2,rheumatoid_arthritis_no_covid,FALSE,PHARMETRICS
10,8,248,NA,2022-05-01,2022-05-31,0.6789869952087612,NA,NA,NA,FALSE,TRUE,1,users_hydroxychloroquine,365,FALSE,months,TRUE,10,5,Denominator cohort 10,60 to 79,Both,365,2019-01-01,2022-06-01,2,rheumatoid_arthritis_no_covid,FALSE,PHARMETRICS
11,70,2170,NA,2019-01-01,2019-01-31,5.94113620807666,NA,NA,NA,FALSE,TRUE,1,users_hydroxychloroquine,365,FALSE,months,TRUE,11,5,Denominator cohort 11,60 to 79,Female,365,2019-01-01,2022-06-01,2,rheumatoid_arthritis_no_covid,FALSE,PHARMETRICS
11,68,1904,NA,2019-02-01,2019-02-28,5.212867898699521,NA,NA,NA,FALSE,TRUE,1,users_hydroxychloroquine,365,FALSE,months,TRUE,11,5,Denominator cohort 11,60 to 79,Female,365,2019-01-01,2022-06-01,2,rheumatoid_arthritis_no_covid,FALSE,PHARMETRICS
11,69,2139,NA,2019-03-01,2019-03-31,5.856262833675565,NA,NA,NA,FALSE,TRUE,1,users_hydroxychloroquine,365,FALSE,months,TRUE,11,5,Denominator cohort 11,60 to 79,Female,365,2019-01-01,2022-06-01,2,rheumatoid_arthritis_no_covid,FALSE,PHARMETRICS
11,70,2100,NA,2019-04-01,2019-04-30,5.749486652977413,NA,NA,NA,FALSE,TRUE,1,users_hydroxychloroquine,365,FALSE,months,TRUE,11,5,Denominator cohort 11,60 to 79,Female,365,2019-01-01,2022-06-01,2,rheumatoid_arthritis_no_covid,FALSE,PHARMETRICS
11,70,2154,NA,2019-05-01,2019-05-31,5.897330595482546,NA,NA,NA,FALSE,TRUE,1,users_hydroxychloroquine,365,FALSE,months,TRUE,11,5,Denominator cohort 11,60 to 79,Female,365,2019-01-01,2022-06-01,2,rheumatoid_arthritis_no_covid,FALSE,PHARMETRICS
11,67,1963,NA,2019-06-01,2019-06-30,5.374401095140315,NA,NA,NA,FALSE,TRUE,1,users_hydroxychloroquine,365,FALSE,months,TRUE,11,5,Denominator cohort 11,60 to 79,Female,365,2019-01-01,2022-06-01,2,rheumatoid_arthritis_no_covid,FALSE,PHARMETRICS
11,64,1971,NA,2019-07-01,2019-07-31,5.3963039014373715,NA,NA,NA,FALSE,TRUE,1,users_hydroxychloroquine,365,FALSE,months,TRUE,11,5,Denominator cohort 11,60 to 79,Female,365,2019-01-01,2022-06-01,2,rheumatoid_arthritis_no_covid,FALSE,PHARMETRICS
11,64,1957,NA,2019-08-01,2019-08-31,5.3579739904175225,NA,NA,NA,FALSE,TRUE,1,users_hydroxychloroquine,365,FALSE,months,TRUE,11,5,Denominator cohort 11,60 to 79,Female,365,2019-01-01,2022-06-01,2,rheumatoid_arthritis_no_covid,FALSE,PHARMETRICS
11,66,1964,NA,2019-09-01,2019-09-30,5.377138945927447,NA,NA,NA,FALSE,TRUE,1,users_hydroxychloroquine,365,FALSE,months,TRUE,11,5,Denominator cohort 11,60 to 79,Female,365,2019-01-01,2022-06-01,2,rheumatoid_arthritis_no_covid,FALSE,PHARMETRICS
11,66,2046,NA,2019-10-01,2019-10-31,5.601642710472279,NA,NA,NA,FALSE,TRUE,1,users_hydroxychloroquine,365,FALSE,months,TRUE,11,5,Denominator cohort 11,60 to 79,Female,365,2019-01-01,2022-06-01,2,rheumatoid_arthritis_no_covid,FALSE,PHARMETRICS
11,65,1950,NA,2019-11-01,2019-11-30,5.338809034907597,NA,NA,NA,FALSE,TRUE,1,users_hydroxychloroquine,365,FALSE,months,TRUE,11,5,Denominator cohort 11,60 to 79,Female,365,2019-01-01,2022-06-01,2,rheumatoid_arthritis_no_covid,FALSE,PHARMETRICS
11,65,2015,NA,2019-12-01,2019-12-31,5.516769336071184,NA,NA,NA,FALSE,TRUE,1,users_hydroxychloroquine,365,FALSE,months,TRUE,11,5,Denominator cohort 11,60 to 79,Female,365,2019-01-01,2022-06-01,2,rheumatoid_arthritis_no_covid,FALSE,PHARMETRICS
11,62,1893,NA,2020-01-01,2020-01-31,5.1827515400410675,NA,NA,NA,FALSE,TRUE,1,users_hydroxychloroquine,365,FALSE,months,TRUE,11,5,Denominator cohort 11,60 to 79,Female,365,2019-01-01,2022-06-01,2,rheumatoid_arthritis_no_covid,FALSE,PHARMETRICS
11,62,1798,NA,2020-02-01,2020-02-29,4.922655715263518,NA,NA,NA,FALSE,TRUE,1,users_hydroxychloroquine,365,FALSE,months,TRUE,11,5,Denominator cohort 11,60 to 79,Female,365,2019-01-01,2022-06-01,2,rheumatoid_arthritis_no_covid,FALSE,PHARMETRICS
11,63,1893,NA,2020-03-01,2020-03-31,5.1827515400410675,NA,NA,NA,FALSE,TRUE,1,users_hydroxychloroquine,365,FALSE,months,TRUE,11,5,Denominator cohort 11,60 to 79,Female,365,2019-01-01,2022-06-01,2,rheumatoid_arthritis_no_covid,FALSE,PHARMETRICS
11,61,1801,NA,2020-04-01,2020-04-30,4.930869267624915,NA,NA,NA,FALSE,TRUE,1,users_hydroxychloroquine,365,FALSE,months,TRUE,11,5,Denominator cohort 11,60 to 79,Female,365,2019-01-01,2022-06-01,2,rheumatoid_arthritis_no_covid,FALSE,PHARMETRICS
11,58,1761,NA,2020-05-01,2020-05-31,4.82135523613963,NA,NA,NA,FALSE,TRUE,1,users_hydroxychloroquine,365,FALSE,months,TRUE,11,5,Denominator cohort 11,60 to 79,Female,365,2019-01-01,2022-06-01,2,rheumatoid_arthritis_no_covid,FALSE,PHARMETRICS
11,60,1771,NA,2020-06-01,2020-06-30,4.848733744010952,NA,NA,NA,FALSE,TRUE,1,users_hydroxychloroquine,365,FALSE,months,TRUE,11,5,Denominator cohort 11,60 to 79,Female,365,2019-01-01,2022-06-01,2,rheumatoid_arthritis_no_covid,FALSE,PHARMETRICS
11,61,1870,NA,2020-07-01,2020-07-31,5.119780971937029,NA,NA,NA,FALSE,TRUE,1,users_hydroxychloroquine,365,FALSE,months,TRUE,11,5,Denominator cohort 11,60 to 79,Female,365,2019-01-01,2022-06-01,2,rheumatoid_arthritis_no_covid,FALSE,PHARMETRICS
11,63,1936,NA,2020-08-01,2020-08-31,5.300479123887748,NA,NA,NA,FALSE,TRUE,1,users_hydroxychloroquine,365,FALSE,months,TRUE,11,5,Denominator cohort 11,60 to 79,Female,365,2019-01-01,2022-06-01,2,rheumatoid_arthritis_no_covid,FALSE,PHARMETRICS
11,62,1846,NA,2020-09-01,2020-09-30,5.054072553045859,NA,NA,NA,FALSE,TRUE,1,users_hydroxychloroquine,365,FALSE,months,TRUE,11,5,Denominator cohort 11,60 to 79,Female,365,2019-01-01,2022-06-01,2,rheumatoid_arthritis_no_covid,FALSE,PHARMETRICS
11,62,1908,NA,2020-10-01,2020-10-31,5.223819301848049,NA,NA,NA,FALSE,TRUE,1,users_hydroxychloroquine,365,FALSE,months,TRUE,11,5,Denominator cohort 11,60 to 79,Female,365,2019-01-01,2022-06-01,2,rheumatoid_arthritis_no_covid,FALSE,PHARMETRICS
11,63,1887,NA,2020-11-01,2020-11-30,5.166324435318275,NA,NA,NA,FALSE,TRUE,1,users_hydroxychloroquine,365,FALSE,months,TRUE,11,5,Denominator cohort 11,60 to 79,Female,365,2019-01-01,2022-06-01,2,rheumatoid_arthritis_no_covid,FALSE,PHARMETRICS
11,73,1963,NA,2020-12-01,2020-12-31,5.374401095140315,NA,NA,NA,FALSE,TRUE,1,users_hydroxychloroquine,365,FALSE,months,TRUE,11,5,Denominator cohort 11,60 to 79,Female,365,2019-01-01,2022-06-01,2,rheumatoid_arthritis_no_covid,FALSE,PHARMETRICS
11,66,2019,NA,2021-01-01,2021-01-31,5.5277207392197125,NA,NA,NA,FALSE,TRUE,1,users_hydroxychloroquine,365,FALSE,months,TRUE,11,5,Denominator cohort 11,60 to 79,Female,365,2019-01-01,2022-06-01,2,rheumatoid_arthritis_no_covid,FALSE,PHARMETRICS
11,69,1847,NA,2021-02-01,2021-02-28,5.0568104038329915,NA,NA,NA,FALSE,TRUE,1,users_hydroxychloroquine,365,FALSE,months,TRUE,11,5,Denominator cohort 11,60 to 79,Female,365,2019-01-01,2022-06-01,2,rheumatoid_arthritis_no_covid,FALSE,PHARMETRICS
11,67,2077,NA,2021-03-01,2021-03-31,5.686516084873374,NA,NA,NA,FALSE,TRUE,1,users_hydroxychloroquine,365,FALSE,months,TRUE,11,5,Denominator cohort 11,60 to 79,Female,365,2019-01-01,2022-06-01,2,rheumatoid_arthritis_no_covid,FALSE,PHARMETRICS
11,67,1996,NA,2021-04-01,2021-04-30,5.464750171115674,NA,NA,NA,FALSE,TRUE,1,users_hydroxychloroquine,365,FALSE,months,TRUE,11,5,Denominator cohort 11,60 to 79,Female,365,2019-01-01,2022-06-01,2,rheumatoid_arthritis_no_covid,FALSE,PHARMETRICS
11,66,2023,NA,2021-05-01,2021-05-31,5.538672142368241,NA,NA,NA,FALSE,TRUE,1,users_hydroxychloroquine,365,FALSE,months,TRUE,11,5,Denominator cohort 11,60 to 79,Female,365,2019-01-01,2022-06-01,2,rheumatoid_arthritis_no_covid,FALSE,PHARMETRICS
11,68,2032,NA,2021-06-01,2021-06-30,5.563312799452429,NA,NA,NA,FALSE,TRUE,1,users_hydroxychloroquine,365,FALSE,months,TRUE,11,5,Denominator cohort 11,60 to 79,Female,365,2019-01-01,2022-06-01,2,rheumatoid_arthritis_no_covid,FALSE,PHARMETRICS
11,70,2129,NA,2021-07-01,2021-07-31,5.8288843258042435,NA,NA,NA,FALSE,TRUE,1,users_hydroxychloroquine,365,FALSE,months,TRUE,11,5,Denominator cohort 11,60 to 79,Female,365,2019-01-01,2022-06-01,2,rheumatoid_arthritis_no_covid,FALSE,PHARMETRICS
11,72,2190,NA,2021-08-01,2021-08-31,5.9958932238193015,NA,NA,NA,FALSE,TRUE,1,users_hydroxychloroquine,365,FALSE,months,TRUE,11,5,Denominator cohort 11,60 to 79,Female,365,2019-01-01,2022-06-01,2,rheumatoid_arthritis_no_covid,FALSE,PHARMETRICS
11,71,2130,NA,2021-09-01,2021-09-30,5.831622176591376,NA,NA,NA,FALSE,TRUE,1,users_hydroxychloroquine,365,FALSE,months,TRUE,11,5,Denominator cohort 11,60 to 79,Female,365,2019-01-01,2022-06-01,2,rheumatoid_arthritis_no_covid,FALSE,PHARMETRICS
11,71,2201,NA,2021-10-01,2021-10-31,6.026009582477755,NA,NA,NA,FALSE,TRUE,1,users_hydroxychloroquine,365,FALSE,months,TRUE,11,5,Denominator cohort 11,60 to 79,Female,365,2019-01-01,2022-06-01,2,rheumatoid_arthritis_no_covid,FALSE,PHARMETRICS
11,74,2182,NA,2021-11-01,2021-11-30,5.973990417522245,NA,NA,NA,FALSE,TRUE,1,users_hydroxychloroquine,365,FALSE,months,TRUE,11,5,Denominator cohort 11,60 to 79,Female,365,2019-01-01,2022-06-01,2,rheumatoid_arthritis_no_covid,FALSE,PHARMETRICS
11,73,2245,NA,2021-12-01,2021-12-31,6.146475017111568,NA,NA,NA,FALSE,TRUE,1,users_hydroxychloroquine,365,FALSE,months,TRUE,11,5,Denominator cohort 11,60 to 79,Female,365,2019-01-01,2022-06-01,2,rheumatoid_arthritis_no_covid,FALSE,PHARMETRICS
11,73,2207,NA,2022-01-01,2022-01-31,6.0424366872005475,NA,NA,NA,FALSE,TRUE,1,users_hydroxychloroquine,365,FALSE,months,TRUE,11,5,Denominator cohort 11,60 to 79,Female,365,2019-01-01,2022-06-01,2,rheumatoid_arthritis_no_covid,FALSE,PHARMETRICS
11,74,2051,NA,2022-02-01,2022-02-28,5.61533196440794,NA,NA,NA,FALSE,TRUE,1,users_hydroxychloroquine,365,FALSE,months,TRUE,11,5,Denominator cohort 11,60 to 79,Female,365,2019-01-01,2022-06-01,2,rheumatoid_arthritis_no_covid,FALSE,PHARMETRICS
11,74,2288,NA,2022-03-01,2022-03-31,6.264202600958248,NA,NA,NA,FALSE,TRUE,1,users_hydroxychloroquine,365,FALSE,months,TRUE,11,5,Denominator cohort 11,60 to 79,Female,365,2019-01-01,2022-06-01,2,rheumatoid_arthritis_no_covid,FALSE,PHARMETRICS
11,5,150,NA,2022-04-01,2022-04-30,0.4106776180698152,NA,NA,NA,FALSE,TRUE,1,users_hydroxychloroquine,365,FALSE,months,TRUE,11,5,Denominator cohort 11,60 to 79,Female,365,2019-01-01,2022-06-01,2,rheumatoid_arthritis_no_covid,FALSE,PHARMETRICS
11,NA,NA,NA,2022-05-01,2022-05-31,NA,NA,NA,NA,TRUE,TRUE,1,users_hydroxychloroquine,365,FALSE,months,TRUE,11,5,Denominator cohort 11,60 to 79,Female,365,2019-01-01,2022-06-01,2,rheumatoid_arthritis_no_covid,FALSE,PHARMETRICS
12,19,568,NA,2019-01-01,2019-01-31,1.5550992470910336,NA,NA,NA,FALSE,TRUE,1,users_hydroxychloroquine,365,FALSE,months,TRUE,12,5,Denominator cohort 12,60 to 79,Male,365,2019-01-01,2022-06-01,2,rheumatoid_arthritis_no_covid,FALSE,PHARMETRICS
12,19,532,NA,2019-02-01,2019-02-28,1.4565366187542779,NA,NA,NA,FALSE,TRUE,1,users_hydroxychloroquine,365,FALSE,months,TRUE,12,5,Denominator cohort 12,60 to 79,Male,365,2019-01-01,2022-06-01,2,rheumatoid_arthritis_no_covid,FALSE,PHARMETRICS
12,20,603,NA,2019-03-01,2019-03-31,1.6509240246406571,NA,NA,NA,FALSE,TRUE,1,users_hydroxychloroquine,365,FALSE,months,TRUE,12,5,Denominator cohort 12,60 to 79,Male,365,2019-01-01,2022-06-01,2,rheumatoid_arthritis_no_covid,FALSE,PHARMETRICS
12,21,630,NA,2019-04-01,2019-04-30,1.7248459958932238,NA,NA,NA,FALSE,TRUE,1,users_hydroxychloroquine,365,FALSE,months,TRUE,12,5,Denominator cohort 12,60 to 79,Male,365,2019-01-01,2022-06-01,2,rheumatoid_arthritis_no_covid,FALSE,PHARMETRICS
12,21,651,NA,2019-05-01,2019-05-31,1.782340862422998,NA,NA,NA,FALSE,TRUE,1,users_hydroxychloroquine,365,FALSE,months,TRUE,12,5,Denominator cohort 12,60 to 79,Male,365,2019-01-01,2022-06-01,2,rheumatoid_arthritis_no_covid,FALSE,PHARMETRICS
12,21,599,NA,2019-06-01,2019-06-30,1.6399726214921286,NA,NA,NA,FALSE,TRUE,1,users_hydroxychloroquine,365,FALSE,months,TRUE,12,5,Denominator cohort 12,60 to 79,Male,365,2019-01-01,2022-06-01,2,rheumatoid_arthritis_no_covid,FALSE,PHARMETRICS
12,21,651,NA,2019-07-01,2019-07-31,1.782340862422998,NA,NA,NA,FALSE,TRUE,1,users_hydroxychloroquine,365,FALSE,months,TRUE,12,5,Denominator cohort 12,60 to 79,Male,365,2019-01-01,2022-06-01,2,rheumatoid_arthritis_no_covid,FALSE,PHARMETRICS
12,21,651,NA,2019-08-01,2019-08-31,1.782340862422998,NA,NA,NA,FALSE,TRUE,1,users_hydroxychloroquine,365,FALSE,months,TRUE,12,5,Denominator cohort 12,60 to 79,Male,365,2019-01-01,2022-06-01,2,rheumatoid_arthritis_no_covid,FALSE,PHARMETRICS
12,20,600,NA,2019-09-01,2019-09-30,1.6427104722792607,NA,NA,NA,FALSE,TRUE,1,users_hydroxychloroquine,365,FALSE,months,TRUE,12,5,Denominator cohort 12,60 to 79,Male,365,2019-01-01,2022-06-01,2,rheumatoid_arthritis_no_covid,FALSE,PHARMETRICS
12,19,589,NA,2019-10-01,2019-10-31,1.6125941136208077,NA,NA,NA,FALSE,TRUE,1,users_hydroxychloroquine,365,FALSE,months,TRUE,12,5,Denominator cohort 12,60 to 79,Male,365,2019-01-01,2022-06-01,2,rheumatoid_arthritis_no_covid,FALSE,PHARMETRICS
12,19,570,NA,2019-11-01,2019-11-30,1.5605749486652978,NA,NA,NA,FALSE,TRUE,1,users_hydroxychloroquine,365,FALSE,months,TRUE,12,5,Denominator cohort 12,60 to 79,Male,365,2019-01-01,2022-06-01,2,rheumatoid_arthritis_no_covid,FALSE,PHARMETRICS
12,19,589,NA,2019-12-01,2019-12-31,1.6125941136208077,NA,NA,NA,FALSE,TRUE,1,users_hydroxychloroquine,365,FALSE,months,TRUE,12,5,Denominator cohort 12,60 to 79,Male,365,2019-01-01,2022-06-01,2,rheumatoid_arthritis_no_covid,FALSE,PHARMETRICS
12,22,682,NA,2020-01-01,2020-01-31,1.8672142368240932,NA,NA,NA,FALSE,TRUE,1,users_hydroxychloroquine,365,FALSE,months,TRUE,12,5,Denominator cohort 12,60 to 79,Male,365,2019-01-01,2022-06-01,2,rheumatoid_arthritis_no_covid,FALSE,PHARMETRICS
12,25,694,NA,2020-02-01,2020-02-29,1.9000684462696784,NA,NA,NA,FALSE,TRUE,1,users_hydroxychloroquine,365,FALSE,months,TRUE,12,5,Denominator cohort 12,60 to 79,Male,365,2019-01-01,2022-06-01,2,rheumatoid_arthritis_no_covid,FALSE,PHARMETRICS
12,27,827,NA,2020-03-01,2020-03-31,2.2642026009582477,NA,NA,NA,FALSE,TRUE,1,users_hydroxychloroquine,365,FALSE,months,TRUE,12,5,Denominator cohort 12,60 to 79,Male,365,2019-01-01,2022-06-01,2,rheumatoid_arthritis_no_covid,FALSE,PHARMETRICS
12,27,810,NA,2020-04-01,2020-04-30,2.217659137577002,NA,NA,NA,FALSE,TRUE,1,users_hydroxychloroquine,365,FALSE,months,TRUE,12,5,Denominator cohort 12,60 to 79,Male,365,2019-01-01,2022-06-01,2,rheumatoid_arthritis_no_covid,FALSE,PHARMETRICS
12,25,775,NA,2020-05-01,2020-05-31,2.1218343600273784,NA,NA,NA,FALSE,TRUE,1,users_hydroxychloroquine,365,FALSE,months,TRUE,12,5,Denominator cohort 12,60 to 79,Male,365,2019-01-01,2022-06-01,2,rheumatoid_arthritis_no_covid,FALSE,PHARMETRICS
12,25,750,NA,2020-06-01,2020-06-30,2.0533880903490758,NA,NA,NA,FALSE,TRUE,1,users_hydroxychloroquine,365,FALSE,months,TRUE,12,5,Denominator cohort 12,60 to 79,Male,365,2019-01-01,2022-06-01,2,rheumatoid_arthritis_no_covid,FALSE,PHARMETRICS
12,23,713,NA,2020-07-01,2020-07-31,1.9520876112251881,NA,NA,NA,FALSE,TRUE,1,users_hydroxychloroquine,365,FALSE,months,TRUE,12,5,Denominator cohort 12,60 to 79,Male,365,2019-01-01,2022-06-01,2,rheumatoid_arthritis_no_covid,FALSE,PHARMETRICS
12,23,683,NA,2020-08-01,2020-08-31,1.8699520876112252,NA,NA,NA,FALSE,TRUE,1,users_hydroxychloroquine,365,FALSE,months,TRUE,12,5,Denominator cohort 12,60 to 79,Male,365,2019-01-01,2022-06-01,2,rheumatoid_arthritis_no_covid,FALSE,PHARMETRICS
12,22,660,NA,2020-09-01,2020-09-30,1.8069815195071868,NA,NA,NA,FALSE,TRUE,1,users_hydroxychloroquine,365,FALSE,months,TRUE,12,5,Denominator cohort 12,60 to 79,Male,365,2019-01-01,2022-06-01,2,rheumatoid_arthritis_no_covid,FALSE,PHARMETRICS
12,22,637,NA,2020-10-01,2020-10-31,1.7440109514031485,NA,NA,NA,FALSE,TRUE,1,users_hydroxychloroquine,365,FALSE,months,TRUE,12,5,Denominator cohort 12,60 to 79,Male,365,2019-01-01,2022-06-01,2,rheumatoid_arthritis_no_covid,FALSE,PHARMETRICS
12,23,688,NA,2020-11-01,2020-11-30,1.8836413415468858,NA,NA,NA,FALSE,TRUE,1,users_hydroxychloroquine,365,FALSE,months,TRUE,12,5,Denominator cohort 12,60 to 79,Male,365,2019-01-01,2022-06-01,2,rheumatoid_arthritis_no_covid,FALSE,PHARMETRICS
12,27,720,NA,2020-12-01,2020-12-31,1.9712525667351128,NA,NA,NA,FALSE,TRUE,1,users_hydroxychloroquine,365,FALSE,months,TRUE,12,5,Denominator cohort 12,60 to 79,Male,365,2019-01-01,2022-06-01,2,rheumatoid_arthritis_no_covid,FALSE,PHARMETRICS
12,23,697,NA,2021-01-01,2021-01-31,1.9082819986310746,NA,NA,NA,FALSE,TRUE,1,users_hydroxychloroquine,365,FALSE,months,TRUE,12,5,Denominator cohort 12,60 to 79,Male,365,2019-01-01,2022-06-01,2,rheumatoid_arthritis_no_covid,FALSE,PHARMETRICS
12,23,644,NA,2021-02-01,2021-02-28,1.7631759069130732,NA,NA,NA,FALSE,TRUE,1,users_hydroxychloroquine,365,FALSE,months,TRUE,12,5,Denominator cohort 12,60 to 79,Male,365,2019-01-01,2022-06-01,2,rheumatoid_arthritis_no_covid,FALSE,PHARMETRICS
12,23,713,NA,2021-03-01,2021-03-31,1.9520876112251881,NA,NA,NA,FALSE,TRUE,1,users_hydroxychloroquine,365,FALSE,months,TRUE,12,5,Denominator cohort 12,60 to 79,Male,365,2019-01-01,2022-06-01,2,rheumatoid_arthritis_no_covid,FALSE,PHARMETRICS
12,24,720,NA,2021-04-01,2021-04-30,1.9712525667351128,NA,NA,NA,FALSE,TRUE,1,users_hydroxychloroquine,365,FALSE,months,TRUE,12,5,Denominator cohort 12,60 to 79,Male,365,2019-01-01,2022-06-01,2,rheumatoid_arthritis_no_covid,FALSE,PHARMETRICS
12,24,744,NA,2021-05-01,2021-05-31,2.0369609856262834,NA,NA,NA,FALSE,TRUE,1,users_hydroxychloroquine,365,FALSE,months,TRUE,12,5,Denominator cohort 12,60 to 79,Male,365,2019-01-01,2022-06-01,2,rheumatoid_arthritis_no_covid,FALSE,PHARMETRICS
12,24,700,NA,2021-06-01,2021-06-30,1.9164955509924708,NA,NA,NA,FALSE,TRUE,1,users_hydroxychloroquine,365,FALSE,months,TRUE,12,5,Denominator cohort 12,60 to 79,Male,365,2019-01-01,2022-06-01,2,rheumatoid_arthritis_no_covid,FALSE,PHARMETRICS
12,24,744,NA,2021-07-01,2021-07-31,2.0369609856262834,NA,NA,NA,FALSE,TRUE,1,users_hydroxychloroquine,365,FALSE,months,TRUE,12,5,Denominator cohort 12,60 to 79,Male,365,2019-01-01,2022-06-01,2,rheumatoid_arthritis_no_covid,FALSE,PHARMETRICS
12,24,744,NA,2021-08-01,2021-08-31,2.0369609856262834,NA,NA,NA,FALSE,TRUE,1,users_hydroxychloroquine,365,FALSE,months,TRUE,12,5,Denominator cohort 12,60 to 79,Male,365,2019-01-01,2022-06-01,2,rheumatoid_arthritis_no_covid,FALSE,PHARMETRICS
12,24,720,NA,2021-09-01,2021-09-30,1.9712525667351128,NA,NA,NA,FALSE,TRUE,1,users_hydroxychloroquine,365,FALSE,months,TRUE,12,5,Denominator cohort 12,60 to 79,Male,365,2019-01-01,2022-06-01,2,rheumatoid_arthritis_no_covid,FALSE,PHARMETRICS
12,24,744,NA,2021-10-01,2021-10-31,2.0369609856262834,NA,NA,NA,FALSE,TRUE,1,users_hydroxychloroquine,365,FALSE,months,TRUE,12,5,Denominator cohort 12,60 to 79,Male,365,2019-01-01,2022-06-01,2,rheumatoid_arthritis_no_covid,FALSE,PHARMETRICS
12,25,748,NA,2021-11-01,2021-11-30,2.0479123887748116,NA,NA,NA,FALSE,TRUE,1,users_hydroxychloroquine,365,FALSE,months,TRUE,12,5,Denominator cohort 12,60 to 79,Male,365,2019-01-01,2022-06-01,2,rheumatoid_arthritis_no_covid,FALSE,PHARMETRICS
12,26,805,NA,2021-12-01,2021-12-31,2.2039698836413417,NA,NA,NA,FALSE,TRUE,1,users_hydroxychloroquine,365,FALSE,months,TRUE,12,5,Denominator cohort 12,60 to 79,Male,365,2019-01-01,2022-06-01,2,rheumatoid_arthritis_no_covid,FALSE,PHARMETRICS
12,25,775,NA,2022-01-01,2022-01-31,2.1218343600273784,NA,NA,NA,FALSE,TRUE,1,users_hydroxychloroquine,365,FALSE,months,TRUE,12,5,Denominator cohort 12,60 to 79,Male,365,2019-01-01,2022-06-01,2,rheumatoid_arthritis_no_covid,FALSE,PHARMETRICS
12,25,700,NA,2022-02-01,2022-02-28,1.9164955509924708,NA,NA,NA,FALSE,TRUE,1,users_hydroxychloroquine,365,FALSE,months,TRUE,12,5,Denominator cohort 12,60 to 79,Male,365,2019-01-01,2022-06-01,2,rheumatoid_arthritis_no_covid,FALSE,PHARMETRICS
12,24,744,NA,2022-03-01,2022-03-31,2.0369609856262834,NA,NA,NA,FALSE,TRUE,1,users_hydroxychloroquine,365,FALSE,months,TRUE,12,5,Denominator cohort 12,60 to 79,Male,365,2019-01-01,2022-06-01,2,rheumatoid_arthritis_no_covid,FALSE,PHARMETRICS
12,NA,NA,NA,2022-04-01,2022-04-30,NA,NA,NA,NA,TRUE,TRUE,1,users_hydroxychloroquine,365,FALSE,months,TRUE,12,5,Denominator cohort 12,60 to 79,Male,365,2019-01-01,2022-06-01,2,rheumatoid_arthritis_no_covid,FALSE,PHARMETRICS
12,NA,NA,NA,2022-05-01,2022-05-31,NA,NA,NA,NA,TRUE,TRUE,1,users_hydroxychloroquine,365,FALSE,months,TRUE,12,5,Denominator cohort 12,60 to 79,Male,365,2019-01-01,2022-06-01,2,rheumatoid_arthritis_no_covid,FALSE,PHARMETRICS
