group_name,group_level,strata_name,strata_level,variable,variable_level,variable_type,estimate_type,estimate,cdm_name
Cohort name,new_users_methotrexate,Indication,rheumatoid_arthritis,window,before_pandemic,categorical,%,52.5526784778279,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,rheumatoid_arthritis,window,during_hcq_use_for_covid,categorical,count,1842,PHARMETRICS
Cohort name,new_users_methotrexate,Indication,rheumatoid_arthritis,window,during_hcq_use_for_covid,categorical,%,9.65510011531607,PHARMETRICS
Cohort name,new_users_methotrexate,Overall,Overall,number subjects,NA,NA,count,37497,PHARMETRICS
Cohort name,new_users_methotrexate,Overall,Overall,number records,NA,NA,count,37497,PHARMETRICS
Cohort name,new_users_methotrexate,Overall,Overall,age,NA,numeric,median,59,PHARMETRICS
Cohort name,new_users_methotrexate,Overall,Overall,age,NA,numeric,q25,47,PHARMETRICS
Cohort name,new_users_methotrexate,Overall,Overall,age,NA,numeric,q75,68,PHARMETRICS
Cohort name,new_users_methotrexate,Overall,Overall,future_observation,NA,numeric,median,426,PHARMETRICS
Cohort name,new_users_methotrexate,Overall,Overall,future_observation,NA,numeric,q25,182,PHARMETRICS
Cohort name,new_users_methotrexate,Overall,Overall,future_observation,NA,numeric,q75,798,PHARMETRICS
Cohort name,new_users_methotrexate,Overall,Overall,prior_history,NA,numeric,median,771,PHARMETRICS
Cohort name,new_users_methotrexate,Overall,Overall,prior_history,NA,numeric,q25,637,PHARMETRICS
Cohort name,new_users_methotrexate,Overall,Overall,prior_history,NA,numeric,q75,1108,PHARMETRICS
Cohort name,new_users_methotrexate,Overall,Overall,cohort_end_date,NA,date,median,2020-08-26,PHARMETRICS
Cohort name,new_users_methotrexate,Overall,Overall,cohort_end_date,NA,date,q25,2019-09-25,PHARMETRICS
Cohort name,new_users_methotrexate,Overall,Overall,cohort_end_date,NA,date,q75,2021-10-03,PHARMETRICS
Cohort name,new_users_methotrexate,Overall,Overall,cohort_start_date,NA,date,median,2020-01-31,PHARMETRICS
Cohort name,new_users_methotrexate,Overall,Overall,cohort_start_date,NA,date,q25,2019-03-13,PHARMETRICS
Cohort name,new_users_methotrexate,Overall,Overall,cohort_start_date,NA,date,q75,2021-02-24,PHARMETRICS
Cohort name,new_users_methotrexate,Overall,Overall,agents_acting_on_renin_angiotensin_system_m365_to_0,NA,binary,count,11073,PHARMETRICS
Cohort name,new_users_methotrexate,Overall,Overall,agents_acting_on_renin_angiotensin_system_m365_to_0,NA,binary,%,29.5303624289943,PHARMETRICS
Cohort name,new_users_methotrexate,Overall,Overall,antibacterials_systemic_m365_to_0,NA,binary,count,20111,PHARMETRICS
Cohort name,new_users_methotrexate,Overall,Overall,antibacterials_systemic_m365_to_0,NA,binary,%,53.6336240232552,PHARMETRICS
Cohort name,new_users_methotrexate,Overall,Overall,antidepressants_m365_to_0,NA,binary,count,11722,PHARMETRICS
Cohort name,new_users_methotrexate,Overall,Overall,antidepressants_m365_to_0,NA,binary,%,31.2611675600715,PHARMETRICS
Cohort name,new_users_methotrexate,Overall,Overall,antiepileptics_m365_to_0,NA,binary,count,7935,PHARMETRICS
Cohort name,new_users_methotrexate,Overall,Overall,antiepileptics_m365_to_0,NA,binary,%,21.1616929354348,PHARMETRICS
Cohort name,new_users_methotrexate,Overall,Overall,antiinflammatory_antirheumatic_agents_m365_to_0,NA,binary,count,27591,PHARMETRICS
Cohort name,new_users_methotrexate,Overall,Overall,antiinflammatory_antirheumatic_agents_m365_to_0,NA,binary,%,73.5818865509241,PHARMETRICS
Cohort name,new_users_methotrexate,Overall,Overall,antineoplastic_agents_m365_to_0,NA,binary,count,37497,PHARMETRICS
Cohort name,new_users_methotrexate,Overall,Overall,antineoplastic_agents_m365_to_0,NA,binary,%,100,PHARMETRICS
Cohort name,new_users_methotrexate,Overall,Overall,antithrombotics_m365_to_0,NA,binary,count,4702,PHARMETRICS
Cohort name,new_users_methotrexate,Overall,Overall,antithrombotics_m365_to_0,NA,binary,%,12.5396698402539,PHARMETRICS
Cohort name,new_users_methotrexate,Overall,Overall,anxiety_minf_to_0,NA,binary,count,9853,PHARMETRICS
Cohort name,new_users_methotrexate,Overall,Overall,anxiety_minf_to_0,NA,binary,%,26.2767688081713,PHARMETRICS
Cohort name,new_users_methotrexate,Overall,Overall,asthma_minf_to_0,NA,binary,count,5167,PHARMETRICS
Cohort name,new_users_methotrexate,Overall,Overall,asthma_minf_to_0,NA,binary,%,13.7797690481905,PHARMETRICS
Cohort name,new_users_methotrexate,Overall,Overall,beta_blocking_agents_m365_to_0,NA,binary,count,7692,PHARMETRICS
Cohort name,new_users_methotrexate,Overall,Overall,beta_blocking_agents_m365_to_0,NA,binary,%,20.5136410912873,PHARMETRICS
Cohort name,new_users_methotrexate,Overall,Overall,calicum_channel_blockers_m365_to_0,NA,binary,count,5778,PHARMETRICS
Cohort name,new_users_methotrexate,Overall,Overall,calicum_channel_blockers_m365_to_0,NA,binary,%,15.4092327386191,PHARMETRICS
Cohort name,new_users_methotrexate,Overall,Overall,chronic_kidney_disease_minf_to_0,NA,binary,count,3228,PHARMETRICS
Cohort name,new_users_methotrexate,Overall,Overall,chronic_kidney_disease_minf_to_0,NA,binary,%,8.60868869509561,PHARMETRICS
Cohort name,new_users_methotrexate,Overall,Overall,chronic_liver_disease_minf_to_0,NA,binary,count,3228,PHARMETRICS
Cohort name,new_users_methotrexate,Overall,Overall,chronic_liver_disease_minf_to_0,NA,binary,%,8.60868869509561,PHARMETRICS
Cohort name,new_users_methotrexate,Overall,Overall,copd_minf_to_0,NA,binary,count,3344,PHARMETRICS
Cohort name,new_users_methotrexate,Overall,Overall,copd_minf_to_0,NA,binary,%,8.9180467770755,PHARMETRICS
Cohort name,new_users_methotrexate,Overall,Overall,covid_minf_to_0,NA,binary,count,5265,PHARMETRICS
Cohort name,new_users_methotrexate,Overall,Overall,covid_minf_to_0,NA,binary,%,14.0411232898632,PHARMETRICS
Cohort name,new_users_methotrexate,Overall,Overall,dementia_minf_to_0,NA,binary,count,503,PHARMETRICS
Cohort name,new_users_methotrexate,Overall,Overall,dementia_minf_to_0,NA,binary,%,1.34144064858522,PHARMETRICS
Cohort name,new_users_methotrexate,Overall,Overall,depressive_disorder_minf_to_0,NA,binary,count,8314,PHARMETRICS
Cohort name,new_users_methotrexate,Overall,Overall,depressive_disorder_minf_to_0,NA,binary,%,22.1724404619036,PHARMETRICS
Cohort name,new_users_methotrexate,Overall,Overall,diabetes_minf_to_0,NA,binary,count,6726,PHARMETRICS
Cohort name,new_users_methotrexate,Overall,Overall,diabetes_minf_to_0,NA,binary,%,17.9374349947996,PHARMETRICS
Cohort name,new_users_methotrexate,Overall,Overall,diuretics_m365_to_0,NA,binary,count,7115,PHARMETRICS
Cohort name,new_users_methotrexate,Overall,Overall,diuretics_m365_to_0,NA,binary,%,18.974851321439,PHARMETRICS
Cohort name,new_users_methotrexate,Overall,Overall,drugs_acid_related_disorder_m365_to_0,NA,binary,count,10730,PHARMETRICS
Cohort name,new_users_methotrexate,Overall,Overall,drugs_acid_related_disorder_m365_to_0,NA,binary,%,28.61562258314,PHARMETRICS
Cohort name,new_users_methotrexate,Overall,Overall,drugs_for_obstructive_airway_diseases_m365_to_0,NA,binary,count,9400,PHARMETRICS
Cohort name,new_users_methotrexate,Overall,Overall,drugs_for_obstructive_airway_diseases_m365_to_0,NA,binary,%,25.0686721604395,PHARMETRICS
Cohort name,new_users_methotrexate,Overall,Overall,drugs_used_in_diabetes_m365_to_0,NA,binary,count,5301,PHARMETRICS
Cohort name,new_users_methotrexate,Overall,Overall,drugs_used_in_diabetes_m365_to_0,NA,binary,%,14.1371309704776,PHARMETRICS
Cohort name,new_users_methotrexate,Overall,Overall,gerd_minf_to_0,NA,binary,count,10047,PHARMETRICS
Cohort name,new_users_methotrexate,Overall,Overall,gerd_minf_to_0,NA,binary,%,26.7941435314825,PHARMETRICS
Cohort name,new_users_methotrexate,Overall,Overall,heart_failure_minf_to_0,NA,binary,count,2064,PHARMETRICS
Cohort name,new_users_methotrexate,Overall,Overall,heart_failure_minf_to_0,NA,binary,%,5.50444035522842,PHARMETRICS
Cohort name,new_users_methotrexate,Overall,Overall,hiv_minf_to_0,NA,binary,count,50,PHARMETRICS
Cohort name,new_users_methotrexate,Overall,Overall,hiv_minf_to_0,NA,binary,%,0.133344000853402,PHARMETRICS
Cohort name,new_users_methotrexate,Overall,Overall,hormonal_contraceptices_systemic_m365_to_0,NA,binary,count,2315,PHARMETRICS
Cohort name,new_users_methotrexate,Overall,Overall,hormonal_contraceptices_systemic_m365_to_0,NA,binary,%,6.17382723951249,PHARMETRICS
Cohort name,new_users_methotrexate,Overall,Overall,hypertension_minf_to_0,NA,binary,count,18706,PHARMETRICS
Cohort name,new_users_methotrexate,Overall,Overall,hypertension_minf_to_0,NA,binary,%,49.8866575992746,PHARMETRICS
Cohort name,new_users_methotrexate,Overall,Overall,hypothyroidism_minf_to_0,NA,binary,count,6973,PHARMETRICS
Cohort name,new_users_methotrexate,Overall,Overall,hypothyroidism_minf_to_0,NA,binary,%,18.5961543590154,PHARMETRICS
Cohort name,new_users_methotrexate,Overall,Overall,immunosupressants_m365_to_0,NA,binary,count,37497,PHARMETRICS
Cohort name,new_users_methotrexate,Overall,Overall,immunosupressants_m365_to_0,NA,binary,%,100,PHARMETRICS
Cohort name,new_users_methotrexate,Overall,Overall,infertility_minf_to_0,NA,binary,count,216,PHARMETRICS
Cohort name,new_users_methotrexate,Overall,Overall,infertility_minf_to_0,NA,binary,%,0.576046083686695,PHARMETRICS
Cohort name,new_users_methotrexate,Overall,Overall,inflammatory_bowel_disease_minf_to_0,NA,binary,count,1660,PHARMETRICS
Cohort name,new_users_methotrexate,Overall,Overall,inflammatory_bowel_disease_minf_to_0,NA,binary,%,4.42702082833293,PHARMETRICS
Cohort name,new_users_methotrexate,Overall,Overall,lipid_modifying_agents_m365_to_0,NA,binary,count,11496,PHARMETRICS
Cohort name,new_users_methotrexate,Overall,Overall,lipid_modifying_agents_m365_to_0,NA,binary,%,30.6584526762141,PHARMETRICS
Cohort name,new_users_methotrexate,Overall,Overall,malaria_minf_to_0,NA,binary,count,<5,PHARMETRICS
Cohort name,new_users_methotrexate,Overall,Overall,malaria_minf_to_0,NA,binary,%,0.0106675200682721,PHARMETRICS
Cohort name,new_users_methotrexate,Overall,Overall,malignant_neoplastic_disease_minf_to_0,NA,binary,count,5778,PHARMETRICS
Cohort name,new_users_methotrexate,Overall,Overall,malignant_neoplastic_disease_minf_to_0,NA,binary,%,15.4092327386191,PHARMETRICS
Cohort name,new_users_methotrexate,Overall,Overall,myocardial_infarction_minf_to_0,NA,binary,count,630,PHARMETRICS
Cohort name,new_users_methotrexate,Overall,Overall,myocardial_infarction_minf_to_0,NA,binary,%,1.68013441075286,PHARMETRICS
Cohort name,new_users_methotrexate,Overall,Overall,number_visits,NA,numeric,median,1,PHARMETRICS
Cohort name,new_users_methotrexate,Overall,Overall,number_visits,NA,numeric,q25,1,PHARMETRICS
Cohort name,new_users_methotrexate,Overall,Overall,number_visits,NA,numeric,q75,1,PHARMETRICS
Cohort name,new_users_methotrexate,Overall,Overall,opioids_m365_to_0,NA,binary,count,11320,PHARMETRICS
Cohort name,new_users_methotrexate,Overall,Overall,opioids_m365_to_0,NA,binary,%,30.1890817932101,PHARMETRICS
Cohort name,new_users_methotrexate,Overall,Overall,osteoporosis_minf_to_0,NA,binary,count,4375,PHARMETRICS
Cohort name,new_users_methotrexate,Overall,Overall,osteoporosis_minf_to_0,NA,binary,%,11.6676000746726,PHARMETRICS
Cohort name,new_users_methotrexate,Overall,Overall,pneumonia_minf_to_0,NA,binary,count,2700,PHARMETRICS
Cohort name,new_users_methotrexate,Overall,Overall,pneumonia_minf_to_0,NA,binary,%,7.20057604608369,PHARMETRICS
Cohort name,new_users_methotrexate,Overall,Overall,psycholeptics_m365_to_0,NA,binary,count,10279,PHARMETRICS
Cohort name,new_users_methotrexate,Overall,Overall,psycholeptics_m365_to_0,NA,binary,%,27.4128596954423,PHARMETRICS
Cohort name,new_users_methotrexate,Overall,Overall,psychostimulants_m365_to_0,NA,binary,count,1058,PHARMETRICS
Cohort name,new_users_methotrexate,Overall,Overall,psychostimulants_m365_to_0,NA,binary,%,2.82155905805798,PHARMETRICS
Cohort name,new_users_methotrexate,Overall,Overall,rheumatoid_arthritis_minf_to_0,NA,binary,count,19166,PHARMETRICS
Cohort name,new_users_methotrexate,Overall,Overall,rheumatoid_arthritis_minf_to_0,NA,binary,%,51.1134224071259,PHARMETRICS
Cohort name,new_users_methotrexate,Overall,Overall,stroke_minf_to_0,NA,binary,count,831,PHARMETRICS
Cohort name,new_users_methotrexate,Overall,Overall,stroke_minf_to_0,NA,binary,%,2.21617729418353,PHARMETRICS
Cohort name,new_users_methotrexate,Overall,Overall,venous_thromboembolism_minf_to_0,NA,binary,count,1128,PHARMETRICS
Cohort name,new_users_methotrexate,Overall,Overall,venous_thromboembolism_minf_to_0,NA,binary,%,3.00824065925274,PHARMETRICS
Cohort name,new_users_methotrexate,Overall,Overall,age_group,0 to 19,categorical,count,1279,PHARMETRICS
Cohort name,new_users_methotrexate,Overall,Overall,age_group,0 to 19,categorical,%,3.41093954183001,PHARMETRICS
Cohort name,new_users_methotrexate,Overall,Overall,age_group,20 to 39,categorical,count,4423,PHARMETRICS
Cohort name,new_users_methotrexate,Overall,Overall,age_group,20 to 39,categorical,%,11.7956103154919,PHARMETRICS
Cohort name,new_users_methotrexate,Overall,Overall,age_group,40 to 59,categorical,count,13796,PHARMETRICS
Cohort name,new_users_methotrexate,Overall,Overall,age_group,40 to 59,categorical,%,36.7922767154706,PHARMETRICS
Cohort name,new_users_methotrexate,Overall,Overall,age_group,60 to 79,categorical,count,15081,PHARMETRICS
Cohort name,new_users_methotrexate,Overall,Overall,age_group,60 to 79,categorical,%,40.219217537403,PHARMETRICS
Cohort name,new_users_methotrexate,Overall,Overall,age_group,80 to 150,categorical,count,2918,PHARMETRICS
Cohort name,new_users_methotrexate,Overall,Overall,age_group,80 to 150,categorical,%,7.78195588980452,PHARMETRICS
Cohort name,new_users_methotrexate,Overall,Overall,indication,covid,categorical,count,99,PHARMETRICS
Cohort name,new_users_methotrexate,Overall,Overall,indication,covid,categorical,%,0.264021121689735,PHARMETRICS
Cohort name,new_users_methotrexate,Overall,Overall,indication,malaria,categorical,count,<5,PHARMETRICS
Cohort name,new_users_methotrexate,Overall,Overall,indication,malaria,categorical,%,0.00266688001706803,PHARMETRICS
Cohort name,new_users_methotrexate,Overall,Overall,indication,multiple,categorical,count,101,PHARMETRICS
Cohort name,new_users_methotrexate,Overall,Overall,indication,multiple,categorical,%,0.269354881723871,PHARMETRICS
Cohort name,new_users_methotrexate,Overall,Overall,indication,none,categorical,count,18218,PHARMETRICS
Cohort name,new_users_methotrexate,Overall,Overall,indication,none,categorical,%,48.5852201509454,PHARMETRICS
Cohort name,new_users_methotrexate,Overall,Overall,indication,rheumatoid_arthritis,categorical,count,19078,PHARMETRICS
Cohort name,new_users_methotrexate,Overall,Overall,indication,rheumatoid_arthritis,categorical,%,50.8787369656239,PHARMETRICS
Cohort name,new_users_methotrexate,Overall,Overall,sex,Female,categorical,count,25891,PHARMETRICS
Cohort name,new_users_methotrexate,Overall,Overall,sex,Female,categorical,%,69.0481905219084,PHARMETRICS
Cohort name,new_users_methotrexate,Overall,Overall,sex,Male,categorical,count,11606,PHARMETRICS
Cohort name,new_users_methotrexate,Overall,Overall,sex,Male,categorical,%,30.9518094780916,PHARMETRICS
Cohort name,new_users_methotrexate,Overall,Overall,window,after_fda_retraction,categorical,count,15206,PHARMETRICS
Cohort name,new_users_methotrexate,Overall,Overall,window,after_fda_retraction,categorical,%,40.5525775395365,PHARMETRICS
Cohort name,new_users_methotrexate,Overall,Overall,window,before_pandemic,categorical,count,18770,PHARMETRICS
Cohort name,new_users_methotrexate,Overall,Overall,window,before_pandemic,categorical,%,50.057337920367,PHARMETRICS
Cohort name,new_users_methotrexate,Overall,Overall,window,during_hcq_use_for_covid,categorical,count,3521,PHARMETRICS
Cohort name,new_users_methotrexate,Overall,Overall,window,during_hcq_use_for_covid,categorical,%,9.39008454009654,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,after_fda_retraction,number subjects,NA,NA,count,22836,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,after_fda_retraction,number records,NA,NA,count,22836,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,after_fda_retraction,age,NA,numeric,median,57,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,after_fda_retraction,age,NA,numeric,q25,45,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,after_fda_retraction,age,NA,numeric,q75,66,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,after_fda_retraction,future_observation,NA,numeric,median,244,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,after_fda_retraction,future_observation,NA,numeric,q25,114,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,after_fda_retraction,future_observation,NA,numeric,q75,427,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,after_fda_retraction,prior_history,NA,numeric,median,1140,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,after_fda_retraction,prior_history,NA,numeric,q25,602,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,after_fda_retraction,prior_history,NA,numeric,q75,1509,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,after_fda_retraction,cohort_end_date,NA,date,median,2021-10-08,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,after_fda_retraction,cohort_end_date,NA,date,q25,2021-03-18,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,after_fda_retraction,cohort_end_date,NA,date,q75,2022-03-11,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,after_fda_retraction,cohort_start_date,NA,date,median,2021-05-28,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,after_fda_retraction,cohort_start_date,NA,date,q25,2020-12-16,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,after_fda_retraction,cohort_start_date,NA,date,q75,2021-10-27,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,after_fda_retraction,agents_acting_on_renin_angiotensin_system_m365_to_0,NA,binary,count,6171,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,after_fda_retraction,agents_acting_on_renin_angiotensin_system_m365_to_0,NA,binary,%,27.0231213872832,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,after_fda_retraction,antibacterials_systemic_m365_to_0,NA,binary,count,14480,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,after_fda_retraction,antibacterials_systemic_m365_to_0,NA,binary,%,63.4086530040287,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,after_fda_retraction,antidepressants_m365_to_0,NA,binary,count,7933,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,after_fda_retraction,antidepressants_m365_to_0,NA,binary,%,34.7390085829392,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,after_fda_retraction,antiepileptics_m365_to_0,NA,binary,count,5131,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,after_fda_retraction,antiepileptics_m365_to_0,NA,binary,%,22.468908740585,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,after_fda_retraction,antiinflammatory_antirheumatic_agents_m365_to_0,NA,binary,count,15841,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,after_fda_retraction,antiinflammatory_antirheumatic_agents_m365_to_0,NA,binary,%,69.3685409003328,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,after_fda_retraction,antineoplastic_agents_m365_to_0,NA,binary,count,3513,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,after_fda_retraction,antineoplastic_agents_m365_to_0,NA,binary,%,15.3836048344719,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,after_fda_retraction,antithrombotics_m365_to_0,NA,binary,count,2633,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,after_fda_retraction,antithrombotics_m365_to_0,NA,binary,%,11.5300402872657,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,after_fda_retraction,anxiety_minf_to_0,NA,binary,count,7492,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,after_fda_retraction,anxiety_minf_to_0,NA,binary,%,32.8078472587143,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,after_fda_retraction,asthma_minf_to_0,NA,binary,count,3516,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,after_fda_retraction,asthma_minf_to_0,NA,binary,%,15.3967419863374,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,after_fda_retraction,beta_blocking_agents_m365_to_0,NA,binary,count,4618,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,after_fda_retraction,beta_blocking_agents_m365_to_0,NA,binary,%,20.2224557715887,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,after_fda_retraction,calicum_channel_blockers_m365_to_0,NA,binary,count,3540,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,after_fda_retraction,calicum_channel_blockers_m365_to_0,NA,binary,%,15.5018392012612,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,after_fda_retraction,chronic_kidney_disease_minf_to_0,NA,binary,count,2309,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,after_fda_retraction,chronic_kidney_disease_minf_to_0,NA,binary,%,10.1112278857944,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,after_fda_retraction,chronic_liver_disease_minf_to_0,NA,binary,count,2309,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,after_fda_retraction,chronic_liver_disease_minf_to_0,NA,binary,%,10.1112278857944,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,after_fda_retraction,copd_minf_to_0,NA,binary,count,2025,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,after_fda_retraction,copd_minf_to_0,NA,binary,%,8.86757750919601,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,after_fda_retraction,covid_minf_to_0,NA,binary,count,7942,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,after_fda_retraction,covid_minf_to_0,NA,binary,%,34.7784200385356,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,after_fda_retraction,dementia_minf_to_0,NA,binary,count,308,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,after_fda_retraction,dementia_minf_to_0,NA,binary,%,1.34874759152216,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,after_fda_retraction,depressive_disorder_minf_to_0,NA,binary,count,5670,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,after_fda_retraction,depressive_disorder_minf_to_0,NA,binary,%,24.8292170257488,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,after_fda_retraction,diabetes_minf_to_0,NA,binary,count,3597,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,after_fda_retraction,diabetes_minf_to_0,NA,binary,%,15.7514450867052,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,after_fda_retraction,diuretics_m365_to_0,NA,binary,count,4287,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,after_fda_retraction,diuretics_m365_to_0,NA,binary,%,18.7729900157646,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,after_fda_retraction,drugs_acid_related_disorder_m365_to_0,NA,binary,count,6446,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,after_fda_retraction,drugs_acid_related_disorder_m365_to_0,NA,binary,%,28.2273603082852,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,after_fda_retraction,drugs_for_obstructive_airway_diseases_m365_to_0,NA,binary,count,7107,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,after_fda_retraction,drugs_for_obstructive_airway_diseases_m365_to_0,NA,binary,%,31.1219127693116,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,after_fda_retraction,drugs_used_in_diabetes_m365_to_0,NA,binary,count,2985,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,after_fda_retraction,drugs_used_in_diabetes_m365_to_0,NA,binary,%,13.0714661061482,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,after_fda_retraction,gerd_minf_to_0,NA,binary,count,7014,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,after_fda_retraction,gerd_minf_to_0,NA,binary,%,30.7146610614819,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,after_fda_retraction,heart_failure_minf_to_0,NA,binary,count,1282,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,after_fda_retraction,heart_failure_minf_to_0,NA,binary,%,5.61394289717989,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,after_fda_retraction,hiv_minf_to_0,NA,binary,count,26,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,after_fda_retraction,hiv_minf_to_0,NA,binary,%,0.113855316167455,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,after_fda_retraction,hormonal_contraceptices_systemic_m365_to_0,NA,binary,count,1652,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,after_fda_retraction,hormonal_contraceptices_systemic_m365_to_0,NA,binary,%,7.23419162725521,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,after_fda_retraction,hypertension_minf_to_0,NA,binary,count,10858,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,after_fda_retraction,hypertension_minf_to_0,NA,binary,%,47.5477316517779,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,after_fda_retraction,hypothyroidism_minf_to_0,NA,binary,count,4875,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,after_fda_retraction,hypothyroidism_minf_to_0,NA,binary,%,21.3478717813978,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,after_fda_retraction,immunosupressants_m365_to_0,NA,binary,count,4240,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,after_fda_retraction,immunosupressants_m365_to_0,NA,binary,%,18.5671746365388,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,after_fda_retraction,infertility_minf_to_0,NA,binary,count,135,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,after_fda_retraction,infertility_minf_to_0,NA,binary,%,0.5911718339464,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,after_fda_retraction,inflammatory_bowel_disease_minf_to_0,NA,binary,count,371,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,after_fda_retraction,inflammatory_bowel_disease_minf_to_0,NA,binary,%,1.62462778069714,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,after_fda_retraction,lipid_modifying_agents_m365_to_0,NA,binary,count,6669,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,after_fda_retraction,lipid_modifying_agents_m365_to_0,NA,binary,%,29.2038885969522,PHARMETRICS
Cohort name,new_users_hydroxychloroquine,Calendar time,after_fda_retraction,malaria_minf_to_0,NA,binary,count,5,PHARMETRICS
