group_name,group_level,strata_name,strata_level,variable,variable_level,variable_type,estimate_type,estimate,cdm_name,generated_by
Cohort name,new_users_hydroxychloroquine,Indication,rheumatoid_arthritis,indication_gap_30_rheumatoid_arthristis_no_covid,NA,binary,%,10.0298507462687,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_hydroxychloroquine,Indication,rheumatoid_arthritis,indication_gap_30_rheumatoid_arthritis,NA,binary,count,1701,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_hydroxychloroquine,Indication,rheumatoid_arthritis,indication_gap_30_rheumatoid_arthritis,NA,binary,%,11.2835820895522,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_hydroxychloroquine,Indication,rheumatoid_arthritis,indication_gap_365_covid,NA,binary,count,230,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_hydroxychloroquine,Indication,rheumatoid_arthritis,indication_gap_365_covid,NA,binary,%,1.5257048092869,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_hydroxychloroquine,Indication,rheumatoid_arthritis,indication_gap_365_malaria,NA,binary,count,0,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_hydroxychloroquine,Indication,rheumatoid_arthritis,indication_gap_365_malaria,NA,binary,%,0,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_hydroxychloroquine,Indication,rheumatoid_arthritis,indication_gap_365_none,NA,binary,count,9592,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_hydroxychloroquine,Indication,rheumatoid_arthritis,indication_gap_365_none,NA,binary,%,63.6285240464345,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_hydroxychloroquine,Indication,rheumatoid_arthritis,indication_gap_365_rheumatoid_arthristis_no_covid,NA,binary,count,4764,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_hydroxychloroquine,Indication,rheumatoid_arthritis,indication_gap_365_rheumatoid_arthristis_no_covid,NA,binary,%,31.6019900497512,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_hydroxychloroquine,Indication,rheumatoid_arthritis,indication_gap_365_rheumatoid_arthritis,NA,binary,count,5328,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_hydroxychloroquine,Indication,rheumatoid_arthritis,indication_gap_365_rheumatoid_arthritis,NA,binary,%,35.3432835820896,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_hydroxychloroquine,Indication,rheumatoid_arthritis,indication_gap_7_covid,NA,binary,count,0,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_hydroxychloroquine,Indication,rheumatoid_arthritis,indication_gap_7_covid,NA,binary,%,0,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_hydroxychloroquine,Indication,rheumatoid_arthritis,indication_gap_7_malaria,NA,binary,count,0,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_hydroxychloroquine,Indication,rheumatoid_arthritis,indication_gap_7_malaria,NA,binary,%,0,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_hydroxychloroquine,Indication,rheumatoid_arthritis,indication_gap_7_none,NA,binary,count,13807,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_hydroxychloroquine,Indication,rheumatoid_arthritis,indication_gap_7_none,NA,binary,%,91.5887230514096,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_hydroxychloroquine,Indication,rheumatoid_arthritis,indication_gap_7_rheumatoid_arthristis_no_covid,NA,binary,count,1124,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_hydroxychloroquine,Indication,rheumatoid_arthritis,indication_gap_7_rheumatoid_arthristis_no_covid,NA,binary,%,7.45605306799337,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_hydroxychloroquine,Indication,rheumatoid_arthritis,indication_gap_7_rheumatoid_arthritis,NA,binary,count,1268,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_hydroxychloroquine,Indication,rheumatoid_arthritis,indication_gap_7_rheumatoid_arthritis,NA,binary,%,8.41127694859038,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_hydroxychloroquine,Overall,Overall,number subjects,NA,NA,count,49646,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_hydroxychloroquine,Overall,Overall,number records,NA,NA,count,49646,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_hydroxychloroquine,Overall,Overall,indication_gap_0_covid,NA,binary,count,1204,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_hydroxychloroquine,Overall,Overall,indication_gap_0_covid,NA,binary,%,2.42517020505177,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_hydroxychloroquine,Overall,Overall,indication_gap_0_malaria,NA,binary,count,1,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_hydroxychloroquine,Overall,Overall,indication_gap_0_malaria,NA,binary,%,0.00201426096765097,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_hydroxychloroquine,Overall,Overall,indication_gap_0_none,NA,binary,count,47456,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_hydroxychloroquine,Overall,Overall,indication_gap_0_none,NA,binary,%,95.5887684808444,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_hydroxychloroquine,Overall,Overall,indication_gap_0_rheumatoid_arthristis_no_covid,NA,binary,count,873,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_hydroxychloroquine,Overall,Overall,indication_gap_0_rheumatoid_arthristis_no_covid,NA,binary,%,1.7584498247593,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_hydroxychloroquine,Overall,Overall,indication_gap_0_rheumatoid_arthritis,NA,binary,count,986,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_hydroxychloroquine,Overall,Overall,indication_gap_0_rheumatoid_arthritis,NA,binary,%,1.98606131410386,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_hydroxychloroquine,Overall,Overall,indication_gap_30_covid,NA,binary,count,2501,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_hydroxychloroquine,Overall,Overall,indication_gap_30_covid,NA,binary,%,5.03766668009507,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_hydroxychloroquine,Overall,Overall,indication_gap_30_malaria,NA,binary,count,1,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_hydroxychloroquine,Overall,Overall,indication_gap_30_malaria,NA,binary,%,0.00201426096765097,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_hydroxychloroquine,Overall,Overall,indication_gap_30_none,NA,binary,count,45440,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_hydroxychloroquine,Overall,Overall,indication_gap_30_none,NA,binary,%,91.52801837006,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_hydroxychloroquine,Overall,Overall,indication_gap_30_rheumatoid_arthristis_no_covid,NA,binary,count,1512,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_hydroxychloroquine,Overall,Overall,indication_gap_30_rheumatoid_arthristis_no_covid,NA,binary,%,3.04556258308827,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_hydroxychloroquine,Overall,Overall,indication_gap_30_rheumatoid_arthritis,NA,binary,count,1713,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_hydroxychloroquine,Overall,Overall,indication_gap_30_rheumatoid_arthritis,NA,binary,%,3.45042903758611,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_hydroxychloroquine,Overall,Overall,indication_gap_365_covid,NA,binary,count,3283,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_hydroxychloroquine,Overall,Overall,indication_gap_365_covid,NA,binary,%,6.61281875679813,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_hydroxychloroquine,Overall,Overall,indication_gap_365_malaria,NA,binary,count,5,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_hydroxychloroquine,Overall,Overall,indication_gap_365_malaria,NA,binary,%,0.0100713048382548,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_hydroxychloroquine,Overall,Overall,indication_gap_365_none,NA,binary,count,41105,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_hydroxychloroquine,Overall,Overall,indication_gap_365_none,NA,binary,%,82.7961970752931,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_hydroxychloroquine,Overall,Overall,indication_gap_365_rheumatoid_arthristis_no_covid,NA,binary,count,4764,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_hydroxychloroquine,Overall,Overall,indication_gap_365_rheumatoid_arthristis_no_covid,NA,binary,%,9.59593924988922,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_hydroxychloroquine,Overall,Overall,indication_gap_365_rheumatoid_arthritis,NA,binary,count,5362,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_hydroxychloroquine,Overall,Overall,indication_gap_365_rheumatoid_arthritis,NA,binary,%,10.8004673085445,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_hydroxychloroquine,Overall,Overall,indication_gap_7_covid,NA,binary,count,2250,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_hydroxychloroquine,Overall,Overall,indication_gap_7_covid,NA,binary,%,4.53208717721468,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_hydroxychloroquine,Overall,Overall,indication_gap_7_malaria,NA,binary,count,1,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_hydroxychloroquine,Overall,Overall,indication_gap_7_malaria,NA,binary,%,0.00201426096765097,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_hydroxychloroquine,Overall,Overall,indication_gap_7_none,NA,binary,count,46121,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_hydroxychloroquine,Overall,Overall,indication_gap_7_none,NA,binary,%,92.8997300890303,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_hydroxychloroquine,Overall,Overall,indication_gap_7_rheumatoid_arthristis_no_covid,NA,binary,count,1124,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_hydroxychloroquine,Overall,Overall,indication_gap_7_rheumatoid_arthristis_no_covid,NA,binary,%,2.26402932763969,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_hydroxychloroquine,Overall,Overall,indication_gap_7_rheumatoid_arthritis,NA,binary,count,1277,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_hydroxychloroquine,Overall,Overall,indication_gap_7_rheumatoid_arthritis,NA,binary,%,2.57221125569029,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Calendar time,after_fda_retraction,number subjects,NA,NA,count,15206,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Calendar time,after_fda_retraction,number records,NA,NA,count,15206,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Calendar time,after_fda_retraction,indication_gap_0_covid,NA,binary,count,10,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Calendar time,after_fda_retraction,indication_gap_0_covid,NA,binary,%,0.0657635144022096,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Calendar time,after_fda_retraction,indication_gap_0_malaria,NA,binary,count,0,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Calendar time,after_fda_retraction,indication_gap_0_malaria,NA,binary,%,0,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Calendar time,after_fda_retraction,indication_gap_0_none,NA,binary,count,14440,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Calendar time,after_fda_retraction,indication_gap_0_none,NA,binary,%,94.9625147967907,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Calendar time,after_fda_retraction,indication_gap_0_rheumatoid_arthristis_no_covid,NA,binary,count,649,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Calendar time,after_fda_retraction,indication_gap_0_rheumatoid_arthristis_no_covid,NA,binary,%,4.26805208470341,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Calendar time,after_fda_retraction,indication_gap_0_rheumatoid_arthritis,NA,binary,count,757,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Calendar time,after_fda_retraction,indication_gap_0_rheumatoid_arthritis,NA,binary,%,4.97829804024727,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Calendar time,after_fda_retraction,indication_gap_30_covid,NA,binary,count,91,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Calendar time,after_fda_retraction,indication_gap_30_covid,NA,binary,%,0.598447981060108,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Calendar time,after_fda_retraction,indication_gap_30_malaria,NA,binary,count,1,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Calendar time,after_fda_retraction,indication_gap_30_malaria,NA,binary,%,0.00657635144022097,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Calendar time,after_fda_retraction,indication_gap_30_none,NA,binary,count,13879,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Calendar time,after_fda_retraction,indication_gap_30_none,NA,binary,%,91.2731816388268,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Calendar time,after_fda_retraction,indication_gap_30_rheumatoid_arthristis_no_covid,NA,binary,count,1056,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Calendar time,after_fda_retraction,indication_gap_30_rheumatoid_arthristis_no_covid,NA,binary,%,6.94462712087334,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Calendar time,after_fda_retraction,indication_gap_30_rheumatoid_arthritis,NA,binary,count,1242,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Calendar time,after_fda_retraction,indication_gap_30_rheumatoid_arthritis,NA,binary,%,8.16782848875444,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Calendar time,after_fda_retraction,indication_gap_365_covid,NA,binary,count,628,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Calendar time,after_fda_retraction,indication_gap_365_covid,NA,binary,%,4.12994870445877,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Calendar time,after_fda_retraction,indication_gap_365_malaria,NA,binary,count,1,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Calendar time,after_fda_retraction,indication_gap_365_malaria,NA,binary,%,0.00657635144022097,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Calendar time,after_fda_retraction,indication_gap_365_none,NA,binary,count,11730,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Calendar time,after_fda_retraction,indication_gap_365_none,NA,binary,%,77.1406023937919,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Calendar time,after_fda_retraction,indication_gap_365_rheumatoid_arthristis_no_covid,NA,binary,count,2540,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Calendar time,after_fda_retraction,indication_gap_365_rheumatoid_arthristis_no_covid,NA,binary,%,16.7039326581613,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Calendar time,after_fda_retraction,indication_gap_365_rheumatoid_arthritis,NA,binary,count,2961,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Calendar time,after_fda_retraction,indication_gap_365_rheumatoid_arthritis,NA,binary,%,19.4725766144943,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Calendar time,after_fda_retraction,indication_gap_7_covid,NA,binary,count,25,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Calendar time,after_fda_retraction,indication_gap_7_covid,NA,binary,%,0.164408786005524,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Calendar time,after_fda_retraction,indication_gap_7_malaria,NA,binary,count,1,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Calendar time,after_fda_retraction,indication_gap_7_malaria,NA,binary,%,0.00657635144022097,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Calendar time,after_fda_retraction,indication_gap_7_none,NA,binary,count,14222,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Calendar time,after_fda_retraction,indication_gap_7_none,NA,binary,%,93.5288701828226,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Calendar time,after_fda_retraction,indication_gap_7_rheumatoid_arthristis_no_covid,NA,binary,count,816,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Calendar time,after_fda_retraction,indication_gap_7_rheumatoid_arthristis_no_covid,NA,binary,%,5.36630277522031,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Calendar time,after_fda_retraction,indication_gap_7_rheumatoid_arthritis,NA,binary,count,959,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Calendar time,after_fda_retraction,indication_gap_7_rheumatoid_arthritis,NA,binary,%,6.30672103117191,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Calendar time,before_pandemic,number subjects,NA,NA,count,18770,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Calendar time,before_pandemic,number records,NA,NA,count,18770,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Calendar time,before_pandemic,indication_gap_0_covid,NA,binary,count,0,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Calendar time,before_pandemic,indication_gap_0_covid,NA,binary,%,0,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Calendar time,before_pandemic,indication_gap_0_malaria,NA,binary,count,0,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Calendar time,before_pandemic,indication_gap_0_malaria,NA,binary,%,0,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Calendar time,before_pandemic,indication_gap_0_none,NA,binary,count,18202,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Calendar time,before_pandemic,indication_gap_0_none,NA,binary,%,96.97389451252,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Calendar time,before_pandemic,indication_gap_0_rheumatoid_arthristis_no_covid,NA,binary,count,527,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Calendar time,before_pandemic,indication_gap_0_rheumatoid_arthristis_no_covid,NA,binary,%,2.80767181672882,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Calendar time,before_pandemic,indication_gap_0_rheumatoid_arthritis,NA,binary,count,568,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Calendar time,before_pandemic,indication_gap_0_rheumatoid_arthritis,NA,binary,%,3.02610548748002,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Calendar time,before_pandemic,indication_gap_30_covid,NA,binary,count,0,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Calendar time,before_pandemic,indication_gap_30_covid,NA,binary,%,0,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Calendar time,before_pandemic,indication_gap_30_malaria,NA,binary,count,0,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Calendar time,before_pandemic,indication_gap_30_malaria,NA,binary,%,0,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Calendar time,before_pandemic,indication_gap_30_none,NA,binary,count,17773,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Calendar time,before_pandemic,indication_gap_30_none,NA,binary,%,94.6883324453916,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Calendar time,before_pandemic,indication_gap_30_rheumatoid_arthristis_no_covid,NA,binary,count,925,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Calendar time,before_pandemic,indication_gap_30_rheumatoid_arthristis_no_covid,NA,binary,%,4.92807671816729,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Calendar time,before_pandemic,indication_gap_30_rheumatoid_arthritis,NA,binary,count,997,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Calendar time,before_pandemic,indication_gap_30_rheumatoid_arthritis,NA,binary,%,5.31166755460842,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Calendar time,before_pandemic,indication_gap_365_covid,NA,binary,count,0,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Calendar time,before_pandemic,indication_gap_365_covid,NA,binary,%,0,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Calendar time,before_pandemic,indication_gap_365_malaria,NA,binary,count,1,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Calendar time,before_pandemic,indication_gap_365_malaria,NA,binary,%,0.0053276505061268,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Calendar time,before_pandemic,indication_gap_365_none,NA,binary,count,15586,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Calendar time,before_pandemic,indication_gap_365_none,NA,binary,%,83.0367607884923,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Calendar time,before_pandemic,indication_gap_365_rheumatoid_arthristis_no_covid,NA,binary,count,2969,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Calendar time,before_pandemic,indication_gap_365_rheumatoid_arthristis_no_covid,NA,binary,%,15.8177943526905,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Calendar time,before_pandemic,indication_gap_365_rheumatoid_arthritis,NA,binary,count,3183,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Calendar time,before_pandemic,indication_gap_365_rheumatoid_arthritis,NA,binary,%,16.9579115610016,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Calendar time,before_pandemic,indication_gap_7_covid,NA,binary,count,0,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Calendar time,before_pandemic,indication_gap_7_covid,NA,binary,%,0,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Calendar time,before_pandemic,indication_gap_7_malaria,NA,binary,count,0,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Calendar time,before_pandemic,indication_gap_7_malaria,NA,binary,%,0,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Calendar time,before_pandemic,indication_gap_7_none,NA,binary,count,18049,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Calendar time,before_pandemic,indication_gap_7_none,NA,binary,%,96.1587639850826,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Calendar time,before_pandemic,indication_gap_7_rheumatoid_arthristis_no_covid,NA,binary,count,664,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Calendar time,before_pandemic,indication_gap_7_rheumatoid_arthristis_no_covid,NA,binary,%,3.53755993606819,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Calendar time,before_pandemic,indication_gap_7_rheumatoid_arthritis,NA,binary,count,721,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Calendar time,before_pandemic,indication_gap_7_rheumatoid_arthritis,NA,binary,%,3.84123601491742,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Calendar time,during_hcq_use_for_covid,number subjects,NA,NA,count,3521,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Calendar time,during_hcq_use_for_covid,number records,NA,NA,count,3521,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Calendar time,during_hcq_use_for_covid,indication_gap_0_covid,NA,binary,count,0,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Calendar time,during_hcq_use_for_covid,indication_gap_0_covid,NA,binary,%,0,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Calendar time,during_hcq_use_for_covid,indication_gap_0_malaria,NA,binary,count,0,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Calendar time,during_hcq_use_for_covid,indication_gap_0_malaria,NA,binary,%,0,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Calendar time,during_hcq_use_for_covid,indication_gap_0_none,NA,binary,count,3370,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
