analysis_id,prevalence_start_date,prevalence_end_date,n_cases,n_population,prevalence,prevalence_95CI_lower,prevalence_95CI_upper,cohort_obscured,result_obscured,outcome_cohort_id,outcome_cohort_name,analysis_outcome_lookback_days,analysis_type,analysis_interval,analysis_complete_database_intervals,analysis_time_point,analysis_full_contribution,analysis_min_cell_count,denominator_cohort_id,denominator_cohort_name,denominator_age_group,denominator_sex,denominator_days_prior_history,denominator_start_date,denominator_end_date,denominator_strata_cohort_definition_id,denominator_strata_cohort_name,denominator_closed_cohort,cdm_name
3,2019-08-01,2019-08-31,NA,NA,NA,NA,NA,TRUE,TRUE,1,users_hydroxychloroquine,0,period,months,TRUE,start,FALSE,5,3,Denominator cohort 3,0 to 19,Male,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,FALSE,PHARMETRICS
3,2019-09-01,2019-09-30,NA,NA,NA,NA,NA,TRUE,TRUE,1,users_hydroxychloroquine,0,period,months,TRUE,start,FALSE,5,3,Denominator cohort 3,0 to 19,Male,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,FALSE,PHARMETRICS
3,2019-10-01,2019-10-31,NA,NA,NA,NA,NA,TRUE,TRUE,1,users_hydroxychloroquine,0,period,months,TRUE,start,FALSE,5,3,Denominator cohort 3,0 to 19,Male,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,FALSE,PHARMETRICS
3,2019-11-01,2019-11-30,NA,NA,NA,NA,NA,TRUE,TRUE,1,users_hydroxychloroquine,0,period,months,TRUE,start,FALSE,5,3,Denominator cohort 3,0 to 19,Male,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,FALSE,PHARMETRICS
3,2019-12-01,2019-12-31,NA,NA,NA,NA,NA,TRUE,TRUE,1,users_hydroxychloroquine,0,period,months,TRUE,start,FALSE,5,3,Denominator cohort 3,0 to 19,Male,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,FALSE,PHARMETRICS
3,2020-01-01,2020-01-31,NA,NA,NA,NA,NA,TRUE,TRUE,1,users_hydroxychloroquine,0,period,months,TRUE,start,FALSE,5,3,Denominator cohort 3,0 to 19,Male,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,FALSE,PHARMETRICS
3,2020-02-01,2020-02-29,NA,NA,NA,NA,NA,TRUE,TRUE,1,users_hydroxychloroquine,0,period,months,TRUE,start,FALSE,5,3,Denominator cohort 3,0 to 19,Male,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,FALSE,PHARMETRICS
3,2020-03-01,2020-03-31,NA,NA,NA,NA,NA,TRUE,TRUE,1,users_hydroxychloroquine,0,period,months,TRUE,start,FALSE,5,3,Denominator cohort 3,0 to 19,Male,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,FALSE,PHARMETRICS
3,2020-04-01,2020-04-30,NA,NA,NA,NA,NA,TRUE,TRUE,1,users_hydroxychloroquine,0,period,months,TRUE,start,FALSE,5,3,Denominator cohort 3,0 to 19,Male,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,FALSE,PHARMETRICS
3,2020-05-01,2020-05-31,NA,NA,NA,NA,NA,TRUE,TRUE,1,users_hydroxychloroquine,0,period,months,TRUE,start,FALSE,5,3,Denominator cohort 3,0 to 19,Male,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,FALSE,PHARMETRICS
3,2020-06-01,2020-06-30,NA,NA,NA,NA,NA,TRUE,TRUE,1,users_hydroxychloroquine,0,period,months,TRUE,start,FALSE,5,3,Denominator cohort 3,0 to 19,Male,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,FALSE,PHARMETRICS
3,2020-07-01,2020-07-31,NA,NA,NA,NA,NA,TRUE,TRUE,1,users_hydroxychloroquine,0,period,months,TRUE,start,FALSE,5,3,Denominator cohort 3,0 to 19,Male,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,FALSE,PHARMETRICS
3,2020-08-01,2020-08-31,NA,NA,NA,NA,NA,TRUE,TRUE,1,users_hydroxychloroquine,0,period,months,TRUE,start,FALSE,5,3,Denominator cohort 3,0 to 19,Male,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,FALSE,PHARMETRICS
3,2020-09-01,2020-09-30,NA,NA,NA,NA,NA,TRUE,TRUE,1,users_hydroxychloroquine,0,period,months,TRUE,start,FALSE,5,3,Denominator cohort 3,0 to 19,Male,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,FALSE,PHARMETRICS
3,2020-10-01,2020-10-31,NA,NA,NA,NA,NA,TRUE,TRUE,1,users_hydroxychloroquine,0,period,months,TRUE,start,FALSE,5,3,Denominator cohort 3,0 to 19,Male,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,FALSE,PHARMETRICS
3,2020-11-01,2020-11-30,NA,NA,NA,NA,NA,TRUE,TRUE,1,users_hydroxychloroquine,0,period,months,TRUE,start,FALSE,5,3,Denominator cohort 3,0 to 19,Male,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,FALSE,PHARMETRICS
3,2020-12-01,2020-12-31,NA,NA,NA,NA,NA,TRUE,TRUE,1,users_hydroxychloroquine,0,period,months,TRUE,start,FALSE,5,3,Denominator cohort 3,0 to 19,Male,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,FALSE,PHARMETRICS
3,2021-01-01,2021-01-31,NA,NA,NA,NA,NA,TRUE,TRUE,1,users_hydroxychloroquine,0,period,months,TRUE,start,FALSE,5,3,Denominator cohort 3,0 to 19,Male,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,FALSE,PHARMETRICS
3,2021-02-01,2021-02-28,NA,NA,NA,NA,NA,TRUE,TRUE,1,users_hydroxychloroquine,0,period,months,TRUE,start,FALSE,5,3,Denominator cohort 3,0 to 19,Male,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,FALSE,PHARMETRICS
3,2021-03-01,2021-03-31,NA,NA,NA,NA,NA,TRUE,TRUE,1,users_hydroxychloroquine,0,period,months,TRUE,start,FALSE,5,3,Denominator cohort 3,0 to 19,Male,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,FALSE,PHARMETRICS
3,2021-04-01,2021-04-30,NA,NA,NA,NA,NA,TRUE,TRUE,1,users_hydroxychloroquine,0,period,months,TRUE,start,FALSE,5,3,Denominator cohort 3,0 to 19,Male,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,FALSE,PHARMETRICS
3,2021-05-01,2021-05-31,NA,NA,NA,NA,NA,TRUE,TRUE,1,users_hydroxychloroquine,0,period,months,TRUE,start,FALSE,5,3,Denominator cohort 3,0 to 19,Male,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,FALSE,PHARMETRICS
3,2021-06-01,2021-06-30,NA,NA,NA,NA,NA,TRUE,TRUE,1,users_hydroxychloroquine,0,period,months,TRUE,start,FALSE,5,3,Denominator cohort 3,0 to 19,Male,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,FALSE,PHARMETRICS
30,2019-01-01,2019-01-31,NA,25,NA,NA,NA,FALSE,TRUE,2,users_methotrexate,0,period,months,TRUE,start,FALSE,5,12,Denominator cohort 12,60 to 79,Male,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,FALSE,PHARMETRICS
30,2019-02-01,2019-02-28,NA,25,NA,NA,NA,FALSE,TRUE,2,users_methotrexate,0,period,months,TRUE,start,FALSE,5,12,Denominator cohort 12,60 to 79,Male,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,FALSE,PHARMETRICS
30,2019-03-01,2019-03-31,NA,27,NA,NA,NA,FALSE,TRUE,2,users_methotrexate,0,period,months,TRUE,start,FALSE,5,12,Denominator cohort 12,60 to 79,Male,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,FALSE,PHARMETRICS
30,2019-04-01,2019-04-30,NA,28,NA,NA,NA,FALSE,TRUE,2,users_methotrexate,0,period,months,TRUE,start,FALSE,5,12,Denominator cohort 12,60 to 79,Male,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,FALSE,PHARMETRICS
30,2019-05-01,2019-05-31,NA,28,NA,NA,NA,FALSE,TRUE,2,users_methotrexate,0,period,months,TRUE,start,FALSE,5,12,Denominator cohort 12,60 to 79,Male,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,FALSE,PHARMETRICS
30,2019-06-01,2019-06-30,NA,28,NA,NA,NA,FALSE,TRUE,2,users_methotrexate,0,period,months,TRUE,start,FALSE,5,12,Denominator cohort 12,60 to 79,Male,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,FALSE,PHARMETRICS
30,2019-07-01,2019-07-31,NA,27,NA,NA,NA,FALSE,TRUE,2,users_methotrexate,0,period,months,TRUE,start,FALSE,5,12,Denominator cohort 12,60 to 79,Male,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,FALSE,PHARMETRICS
30,2019-08-01,2019-08-31,NA,28,NA,NA,NA,FALSE,TRUE,2,users_methotrexate,0,period,months,TRUE,start,FALSE,5,12,Denominator cohort 12,60 to 79,Male,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,FALSE,PHARMETRICS
30,2019-09-01,2019-09-30,NA,27,NA,NA,NA,FALSE,TRUE,2,users_methotrexate,0,period,months,TRUE,start,FALSE,5,12,Denominator cohort 12,60 to 79,Male,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,FALSE,PHARMETRICS
30,2019-10-01,2019-10-31,NA,26,NA,NA,NA,FALSE,TRUE,2,users_methotrexate,0,period,months,TRUE,start,FALSE,5,12,Denominator cohort 12,60 to 79,Male,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,FALSE,PHARMETRICS
30,2019-11-01,2019-11-30,NA,26,NA,NA,NA,FALSE,TRUE,2,users_methotrexate,0,period,months,TRUE,start,FALSE,5,12,Denominator cohort 12,60 to 79,Male,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,FALSE,PHARMETRICS
30,2019-12-01,2019-12-31,NA,26,NA,NA,NA,FALSE,TRUE,2,users_methotrexate,0,period,months,TRUE,start,FALSE,5,12,Denominator cohort 12,60 to 79,Male,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,FALSE,PHARMETRICS
30,2020-01-01,2020-01-31,NA,28,NA,NA,NA,FALSE,TRUE,2,users_methotrexate,0,period,months,TRUE,start,FALSE,5,12,Denominator cohort 12,60 to 79,Male,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,FALSE,PHARMETRICS
30,2020-02-01,2020-02-29,NA,31,NA,NA,NA,FALSE,TRUE,2,users_methotrexate,0,period,months,TRUE,start,FALSE,5,12,Denominator cohort 12,60 to 79,Male,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,FALSE,PHARMETRICS
30,2020-03-01,2020-03-31,NA,33,NA,NA,NA,FALSE,TRUE,2,users_methotrexate,0,period,months,TRUE,start,FALSE,5,12,Denominator cohort 12,60 to 79,Male,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,FALSE,PHARMETRICS
30,2020-04-01,2020-04-30,NA,33,NA,NA,NA,FALSE,TRUE,2,users_methotrexate,0,period,months,TRUE,start,FALSE,5,12,Denominator cohort 12,60 to 79,Male,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,FALSE,PHARMETRICS
30,2020-05-01,2020-05-31,NA,31,NA,NA,NA,FALSE,TRUE,2,users_methotrexate,0,period,months,TRUE,start,FALSE,5,12,Denominator cohort 12,60 to 79,Male,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,FALSE,PHARMETRICS
30,2020-06-01,2020-06-30,NA,31,NA,NA,NA,FALSE,TRUE,2,users_methotrexate,0,period,months,TRUE,start,FALSE,5,12,Denominator cohort 12,60 to 79,Male,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,FALSE,PHARMETRICS
30,2020-07-01,2020-07-31,NA,28,NA,NA,NA,FALSE,TRUE,2,users_methotrexate,0,period,months,TRUE,start,FALSE,5,12,Denominator cohort 12,60 to 79,Male,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,FALSE,PHARMETRICS
30,2020-08-01,2020-08-31,NA,27,NA,NA,NA,FALSE,TRUE,2,users_methotrexate,0,period,months,TRUE,start,FALSE,5,12,Denominator cohort 12,60 to 79,Male,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,FALSE,PHARMETRICS
30,2020-09-01,2020-09-30,NA,26,NA,NA,NA,FALSE,TRUE,2,users_methotrexate,0,period,months,TRUE,start,FALSE,5,12,Denominator cohort 12,60 to 79,Male,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,FALSE,PHARMETRICS
30,2020-10-01,2020-10-31,NA,26,NA,NA,NA,FALSE,TRUE,2,users_methotrexate,0,period,months,TRUE,start,FALSE,5,12,Denominator cohort 12,60 to 79,Male,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,FALSE,PHARMETRICS
30,2020-11-01,2020-11-30,NA,27,NA,NA,NA,FALSE,TRUE,2,users_methotrexate,0,period,months,TRUE,start,FALSE,5,12,Denominator cohort 12,60 to 79,Male,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,FALSE,PHARMETRICS
30,2020-12-01,2020-12-31,NA,31,NA,NA,NA,FALSE,TRUE,2,users_methotrexate,0,period,months,TRUE,start,FALSE,5,12,Denominator cohort 12,60 to 79,Male,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,FALSE,PHARMETRICS
30,2021-01-01,2021-01-31,NA,27,NA,NA,NA,FALSE,TRUE,2,users_methotrexate,0,period,months,TRUE,start,FALSE,5,12,Denominator cohort 12,60 to 79,Male,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,FALSE,PHARMETRICS
30,2021-02-01,2021-02-28,NA,26,NA,NA,NA,FALSE,TRUE,2,users_methotrexate,0,period,months,TRUE,start,FALSE,5,12,Denominator cohort 12,60 to 79,Male,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,FALSE,PHARMETRICS
30,2021-03-01,2021-03-31,NA,26,NA,NA,NA,FALSE,TRUE,2,users_methotrexate,0,period,months,TRUE,start,FALSE,5,12,Denominator cohort 12,60 to 79,Male,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,FALSE,PHARMETRICS
30,2021-04-01,2021-04-30,NA,27,NA,NA,NA,FALSE,TRUE,2,users_methotrexate,0,period,months,TRUE,start,FALSE,5,12,Denominator cohort 12,60 to 79,Male,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,FALSE,PHARMETRICS
30,2021-05-01,2021-05-31,NA,27,NA,NA,NA,FALSE,TRUE,2,users_methotrexate,0,period,months,TRUE,start,FALSE,5,12,Denominator cohort 12,60 to 79,Male,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,FALSE,PHARMETRICS
30,2021-06-01,2021-06-30,NA,27,NA,NA,NA,FALSE,TRUE,2,users_methotrexate,0,period,months,TRUE,start,FALSE,5,12,Denominator cohort 12,60 to 79,Male,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,FALSE,PHARMETRICS
30,2021-07-01,2021-07-31,NA,28,NA,NA,NA,FALSE,TRUE,2,users_methotrexate,0,period,months,TRUE,start,FALSE,5,12,Denominator cohort 12,60 to 79,Male,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,FALSE,PHARMETRICS
30,2021-08-01,2021-08-31,NA,28,NA,NA,NA,FALSE,TRUE,2,users_methotrexate,0,period,months,TRUE,start,FALSE,5,12,Denominator cohort 12,60 to 79,Male,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,FALSE,PHARMETRICS
30,2021-09-01,2021-09-30,NA,28,NA,NA,NA,FALSE,TRUE,2,users_methotrexate,0,period,months,TRUE,start,FALSE,5,12,Denominator cohort 12,60 to 79,Male,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,FALSE,PHARMETRICS
30,2021-10-01,2021-10-31,NA,28,NA,NA,NA,FALSE,TRUE,2,users_methotrexate,0,period,months,TRUE,start,FALSE,5,12,Denominator cohort 12,60 to 79,Male,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,FALSE,PHARMETRICS
30,2021-11-01,2021-11-30,NA,29,NA,NA,NA,FALSE,TRUE,2,users_methotrexate,0,period,months,TRUE,start,FALSE,5,12,Denominator cohort 12,60 to 79,Male,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,FALSE,PHARMETRICS
30,2021-12-01,2021-12-31,NA,30,NA,NA,NA,FALSE,TRUE,2,users_methotrexate,0,period,months,TRUE,start,FALSE,5,12,Denominator cohort 12,60 to 79,Male,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,FALSE,PHARMETRICS
30,2022-01-01,2022-01-31,NA,30,NA,NA,NA,FALSE,TRUE,2,users_methotrexate,0,period,months,TRUE,start,FALSE,5,12,Denominator cohort 12,60 to 79,Male,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,FALSE,PHARMETRICS
30,2022-02-01,2022-02-28,NA,30,NA,NA,NA,FALSE,TRUE,2,users_methotrexate,0,period,months,TRUE,start,FALSE,5,12,Denominator cohort 12,60 to 79,Male,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,FALSE,PHARMETRICS
30,2022-03-01,2022-03-31,NA,28,NA,NA,NA,FALSE,TRUE,2,users_methotrexate,0,period,months,TRUE,start,FALSE,5,12,Denominator cohort 12,60 to 79,Male,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,FALSE,PHARMETRICS
30,2022-04-01,2022-04-30,NA,5,NA,NA,NA,FALSE,TRUE,2,users_methotrexate,0,period,months,TRUE,start,FALSE,5,12,Denominator cohort 12,60 to 79,Male,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,FALSE,PHARMETRICS
30,2022-05-01,2022-05-31,NA,5,NA,NA,NA,FALSE,TRUE,2,users_methotrexate,0,period,months,TRUE,start,FALSE,5,12,Denominator cohort 12,60 to 79,Male,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,FALSE,PHARMETRICS
31,2019-01-01,2019-01-31,5,33,0.15151515151515152,0.0665045728160757,0.3091987588044212,FALSE,FALSE,2,users_methotrexate,0,period,months,TRUE,start,FALSE,5,13,Denominator cohort 13,80 to 150,Both,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,FALSE,PHARMETRICS
31,2019-02-01,2019-02-28,NA,33,NA,NA,NA,FALSE,TRUE,2,users_methotrexate,0,period,months,TRUE,start,FALSE,5,13,Denominator cohort 13,80 to 150,Both,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,FALSE,PHARMETRICS
31,2019-03-01,2019-03-31,5,33,0.15151515151515152,0.0665045728160757,0.3091987588044212,FALSE,FALSE,2,users_methotrexate,0,period,months,TRUE,start,FALSE,5,13,Denominator cohort 13,80 to 150,Both,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,FALSE,PHARMETRICS
31,2019-04-01,2019-04-30,5,34,0.14705882352941177,0.06449441444782456,0.3012805649545216,FALSE,FALSE,2,users_methotrexate,0,period,months,TRUE,start,FALSE,5,13,Denominator cohort 13,80 to 150,Both,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,FALSE,PHARMETRICS
31,2019-05-01,2019-05-31,5,35,0.14285714285714285,0.06260231079433715,0.29375554086595146,FALSE,FALSE,2,users_methotrexate,0,period,months,TRUE,start,FALSE,5,13,Denominator cohort 13,80 to 150,Both,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,FALSE,PHARMETRICS
31,2019-06-01,2019-06-30,5,36,0.1388888888888889,0.06081815009132836,0.2865953038935621,FALSE,FALSE,2,users_methotrexate,0,period,months,TRUE,start,FALSE,5,13,Denominator cohort 13,80 to 150,Both,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,FALSE,PHARMETRICS
31,2019-07-01,2019-07-31,5,36,0.1388888888888889,0.06081815009132836,0.2865953038935621,FALSE,FALSE,2,users_methotrexate,0,period,months,TRUE,start,FALSE,5,13,Denominator cohort 13,80 to 150,Both,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,FALSE,PHARMETRICS
31,2019-08-01,2019-08-31,6,37,0.16216216216216217,0.07651207234011148,0.31136483700934964,FALSE,FALSE,2,users_methotrexate,0,period,months,TRUE,start,FALSE,5,13,Denominator cohort 13,80 to 150,Both,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,FALSE,PHARMETRICS
31,2019-09-01,2019-09-30,5,37,0.13513513513513514,0.05913294425732017,0.2797741178400978,FALSE,FALSE,2,users_methotrexate,0,period,months,TRUE,start,FALSE,5,13,Denominator cohort 13,80 to 150,Both,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,FALSE,PHARMETRICS
31,2019-10-01,2019-10-31,6,38,0.15789473684210525,0.07443863415158931,0.3041681177922313,FALSE,FALSE,2,users_methotrexate,0,period,months,TRUE,start,FALSE,5,13,Denominator cohort 13,80 to 150,Both,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,FALSE,PHARMETRICS
31,2019-11-01,2019-11-30,5,37,0.13513513513513514,0.05913294425732017,0.2797741178400978,FALSE,FALSE,2,users_methotrexate,0,period,months,TRUE,start,FALSE,5,13,Denominator cohort 13,80 to 150,Both,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,FALSE,PHARMETRICS
31,2019-12-01,2019-12-31,NA,36,NA,NA,NA,FALSE,TRUE,2,users_methotrexate,0,period,months,TRUE,start,FALSE,5,13,Denominator cohort 13,80 to 150,Both,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,FALSE,PHARMETRICS
31,2020-01-01,2020-01-31,7,47,0.14893617021276595,0.07406719996431722,0.2768562242359355,FALSE,FALSE,2,users_methotrexate,0,period,months,TRUE,start,FALSE,5,13,Denominator cohort 13,80 to 150,Both,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,FALSE,PHARMETRICS
31,2020-02-01,2020-02-29,8,46,0.17391304347826086,0.09085791702246315,0.3072335371637849,FALSE,FALSE,2,users_methotrexate,0,period,months,TRUE,start,FALSE,5,13,Denominator cohort 13,80 to 150,Both,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,FALSE,PHARMETRICS
31,2020-03-01,2020-03-31,8,47,0.1702127659574468,0.08886363876490258,0.30139775972624383,FALSE,FALSE,2,users_methotrexate,0,period,months,TRUE,start,FALSE,5,13,Denominator cohort 13,80 to 150,Both,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,FALSE,PHARMETRICS
31,2020-04-01,2020-04-30,8,48,0.16666666666666666,0.08695513576485567,0.2957782840125559,FALSE,FALSE,2,users_methotrexate,0,period,months,TRUE,start,FALSE,5,13,Denominator cohort 13,80 to 150,Both,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,FALSE,PHARMETRICS
31,2020-05-01,2020-05-31,8,47,0.1702127659574468,0.08886363876490258,0.30139775972624383,FALSE,FALSE,2,users_methotrexate,0,period,months,TRUE,start,FALSE,5,13,Denominator cohort 13,80 to 150,Both,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,FALSE,PHARMETRICS
31,2020-06-01,2020-06-30,8,46,0.17391304347826086,0.09085791702246315,0.3072335371637849,FALSE,FALSE,2,users_methotrexate,0,period,months,TRUE,start,FALSE,5,13,Denominator cohort 13,80 to 150,Both,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,FALSE,PHARMETRICS
31,2020-07-01,2020-07-31,7,46,0.15217391304347827,0.07572282227805464,0.2822413955206099,FALSE,FALSE,2,users_methotrexate,0,period,months,TRUE,start,FALSE,5,13,Denominator cohort 13,80 to 150,Both,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,FALSE,PHARMETRICS
31,2020-08-01,2020-08-31,5,47,0.10638297872340426,0.04630478218108161,0.22594269343738357,FALSE,FALSE,2,users_methotrexate,0,period,months,TRUE,start,FALSE,5,13,Denominator cohort 13,80 to 150,Both,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,FALSE,PHARMETRICS
31,2020-09-01,2020-09-30,5,46,0.10869565217391304,0.04733145858098943,0.23037828644250824,FALSE,FALSE,2,users_methotrexate,0,period,months,TRUE,start,FALSE,5,13,Denominator cohort 13,80 to 150,Both,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,FALSE,PHARMETRICS
31,2020-10-01,2020-10-31,5,47,0.10638297872340426,0.04630478218108161,0.22594269343738357,FALSE,FALSE,2,users_methotrexate,0,period,months,TRUE,start,FALSE,5,13,Denominator cohort 13,80 to 150,Both,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,FALSE,PHARMETRICS
31,2020-11-01,2020-11-30,NA,46,NA,NA,NA,FALSE,TRUE,2,users_methotrexate,0,period,months,TRUE,start,FALSE,5,13,Denominator cohort 13,80 to 150,Both,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,FALSE,PHARMETRICS
31,2020-12-01,2020-12-31,NA,44,NA,NA,NA,FALSE,TRUE,2,users_methotrexate,0,period,months,TRUE,start,FALSE,5,13,Denominator cohort 13,80 to 150,Both,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,FALSE,PHARMETRICS
31,2021-01-01,2021-01-31,NA,56,NA,NA,NA,FALSE,TRUE,2,users_methotrexate,0,period,months,TRUE,start,FALSE,5,13,Denominator cohort 13,80 to 150,Both,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,FALSE,PHARMETRICS
31,2021-02-01,2021-02-28,NA,55,NA,NA,NA,FALSE,TRUE,2,users_methotrexate,0,period,months,TRUE,start,FALSE,5,13,Denominator cohort 13,80 to 150,Both,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,FALSE,PHARMETRICS
31,2021-03-01,2021-03-31,NA,55,NA,NA,NA,FALSE,TRUE,2,users_methotrexate,0,period,months,TRUE,start,FALSE,5,13,Denominator cohort 13,80 to 150,Both,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,FALSE,PHARMETRICS
31,2021-04-01,2021-04-30,NA,54,NA,NA,NA,FALSE,TRUE,2,users_methotrexate,0,period,months,TRUE,start,FALSE,5,13,Denominator cohort 13,80 to 150,Both,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,FALSE,PHARMETRICS
31,2021-05-01,2021-05-31,NA,53,NA,NA,NA,FALSE,TRUE,2,users_methotrexate,0,period,months,TRUE,start,FALSE,5,13,Denominator cohort 13,80 to 150,Both,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,FALSE,PHARMETRICS
31,2021-06-01,2021-06-30,NA,51,NA,NA,NA,FALSE,TRUE,2,users_methotrexate,0,period,months,TRUE,start,FALSE,5,13,Denominator cohort 13,80 to 150,Both,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,FALSE,PHARMETRICS
31,2021-07-01,2021-07-31,NA,51,NA,NA,NA,FALSE,TRUE,2,users_methotrexate,0,period,months,TRUE,start,FALSE,5,13,Denominator cohort 13,80 to 150,Both,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,FALSE,PHARMETRICS
31,2021-08-01,2021-08-31,NA,52,NA,NA,NA,FALSE,TRUE,2,users_methotrexate,0,period,months,TRUE,start,FALSE,5,13,Denominator cohort 13,80 to 150,Both,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,FALSE,PHARMETRICS
31,2021-09-01,2021-09-30,NA,53,NA,NA,NA,FALSE,TRUE,2,users_methotrexate,0,period,months,TRUE,start,FALSE,5,13,Denominator cohort 13,80 to 150,Both,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,FALSE,PHARMETRICS
31,2021-10-01,2021-10-31,NA,50,NA,NA,NA,FALSE,TRUE,2,users_methotrexate,0,period,months,TRUE,start,FALSE,5,13,Denominator cohort 13,80 to 150,Both,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,FALSE,PHARMETRICS
